sep=,
DeviceTag:,DEMO6_3,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.9.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2025-02-09 22:14:52.179 -0600,,,,,,,,,,,,,,,,,
 2025,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
101, 470035443, 0.25720817, -0.21331763, 0.7251429, -0.6020884, 0.10908472, -0.15116176, 0.06188202
102, 470052110, 0.25699627, -0.213166, 0.72524536, -0.60210925, 0.077073075, -0.15143561, 0.03909397
103, 470068777, 0.2567264, -0.21299371, 0.7253748, -0.60212946, 0.079589054, -0.103434056, 0.021492958
104, 470085444, 0.25644115, -0.21280253, 0.7255186, -0.60214543, 0.113016754, -0.10307719, 0.026307106
105, 470102111, 0.25609133, -0.21259135, 0.7256835, -0.60217035, 0.01329131, -0.110137545, 0.04130745
106, 470118778, 0.25569326, -0.21231101, 0.7258558, -0.6022306, 0.040318497, -0.061965223, 0.066308975
107, 470135445, 0.25535366, -0.21204379, 0.72600734, -0.60228604, 0.12142129, 0.013162762, 0.05601406
108, 470152112, 0.25513875, -0.21193594, 0.72611433, -0.6022861, 0.07280309, -0.014786667, 0.066119194
109, 470168779, 0.2549521, -0.21182698, 0.72620386, -0.6022955, 0.045978516, -0.011918857, 0.061615944
110, 470185446, 0.25478244, -0.21173672, 0.726274, -0.6023143, 0.05167195, 0.019672045, 0.07832813
111, 470202113, 0.25469154, -0.21170251, 0.7263096, -0.6023218, 0.065431185, 0.037537213, 0.06015396
112, 470218780, 0.2547621, -0.2117761, 0.7262825, -0.6022988, 0.050090037, 0.014866461, 0.059303284
113, 470235447, 0.25487727, -0.21186721, 0.72622997, -0.6022815, -0.012554388, -0.030925952, 0.059947968
114, 470252114, 0.2550078, -0.21196952, 0.72615796, -0.6022769, 0.029383237, -0.033955336, 0.039764404
115, 470268781, 0.2551453, -0.21205708, 0.7260924, -0.6022669, 0.09172279, -0.030445818, 0.04761696
116, 470285448, 0.25530618, -0.21216327, 0.72601575, -0.6022538, 0.07133159, -0.04376258, 0.062859535
117, 470302115, 0.25541413, -0.21221125, 0.72595507, -0.6022642, 0.06609759, -0.06845104, 0.05658722
118, 470318782, 0.25555268, -0.21229693, 0.72587925, -0.6022667, 0.09153962, -0.09415139, 0.06274891
119, 470335449, 0.25568256, -0.21238981, 0.7258313, -0.6022366, 0.07939482, -0.10096019, 0.0077371597
120, 470352116, 0.25580862, -0.21249937, 0.72578084, -0.60220516, 0.051426753, -0.11148754, 0.05500889
121, 470368783, 0.2558343, -0.21250376, 0.7257632, -0.602214, 0.024606988, -0.043590613, 0.045202255
122, 470385450, 0.25591415, -0.21254872, 0.7257153, -0.602222, 0.09337958, 0.0011216998, 0.069568634
123, 470402117, 0.25601488, -0.21258107, 0.72565913, -0.6022355, 0.04325691, -0.046765782, 0.061070442
124, 470418784, 0.25608164, -0.21258146, 0.72560316, -0.6022745, 0.03457276, -0.06485838, 0.04627037
125, 470435451, 0.25611916, -0.21255122, 0.7255507, -0.60233235, 0.06293577, -0.07292828, 0.04887867
126, 470452118, 0.25615937, -0.21254064, 0.7254976, -0.6023829, 0.1330452, -0.08000755, 0.025724411
127, 470468785, 0.25615463, -0.21251126, 0.72546804, -0.602431, 0.099935435, -0.14432503, 0.038823128
128, 470485452, 0.25616452, -0.21252681, 0.7254513, -0.6024415, 0.13325228, -0.0989403, 0.022331238
129, 470502119, 0.25611746, -0.21250859, 0.7254677, -0.6024483, 0.1058155, -0.06933905, 0.036273956
130, 470518786, 0.25610608, -0.21253386, 0.72548556, -0.60242254, 0.06821973, -0.041388564, 0.03809738
131, 470535453, 0.2561341, -0.2125907, 0.72548276, -0.602394, 0.062900566, -0.020602781, 0.052919388
132, 470552120, 0.25618112, -0.21263818, 0.7254796, -0.602361, 0.047222476, -0.054456837, 0.027068138
133, 470568787, 0.25620046, -0.21267162, 0.72547835, -0.60234237, -8.1693986E-4, -0.090767354, 0.027096748
134, 470585454, 0.25617635, -0.21263085, 0.7254967, -0.6023449, 0.037301406, -0.048872113, 0.009712219
135, 470602121, 0.25613865, -0.21256188, 0.7255181, -0.6023595, 0.03960158, -0.061288092, -0.010225296
136, 470618788, 0.2560813, -0.21246782, 0.725535, -0.6023968, 0.018483516, -0.024561113, 0.080262184
137, 470635455, 0.25605246, -0.21238841, 0.72554725, -0.60242206, 0.07358684, -0.012957102, 0.12464523
138, 470652122, 0.25603074, -0.21230356, 0.7255488, -0.6024593, 0.04999672, -0.06691226, 0.14085388
139, 470668789, 0.25608364, -0.2123075, 0.72553575, -0.60245126, 0.12035301, -0.022957547, 0.043702126
140, 470685456, 0.2562169, -0.21241017, 0.7255061, -0.60239404, 0.091319904, -0.08537474, -0.0083322525
141, 470702123, 0.2562387, -0.21240644, 0.72551084, -0.6023804, 0.008100668, -0.12546875, -0.07524395
142, 470718790, 0.2561839, -0.21233803, 0.72553605, -0.60239744, -0.0012451906, -0.14874175, -0.052731514
143, 470735457, 0.25607485, -0.21221109, 0.72559625, -0.602416, 0.08883623, -0.115845844, 0.0020542145
144, 470752124, 0.2559448, -0.21206807, 0.72567433, -0.6024277, 0.099859886, -0.08656305, 0.06302643
145, 470768791, 0.2558174, -0.21196513, 0.7257674, -0.6024061, 0.10169783, -0.07311877, 0.10698414
146, 470785458, 0.25570863, -0.2119075, 0.72586286, -0.60235757, 0.16353358, -0.031815782, 0.0853014
147, 470802125, 0.25557813, -0.21188486, 0.7259569, -0.60230744, 0.09299357, -0.063197255, 0.05782509
148, 470818792, 0.25543055, -0.21181269, 0.7260556, -0.60227656, 0.04931333, -0.09943848, 0.078167915
149, 470835459, 0.2551948, -0.21164423, 0.7261563, -0.60231435, -0.015158313, -0.023547174, 0.094166756
150, 470852126, 0.25512588, -0.21156606, 0.726184, -0.60233766, 0.09650574, 0.09277612, 0.08322716
151, 470868793, 0.25527647, -0.21166737, 0.7261228, -0.602312, 0.035075217, 0.09520836, 0.09944439
152, 470885460, 0.25540698, -0.21170309, 0.7260303, -0.6023556, -0.012688383, 0.03592247, 0.11824417
153, 470902127, 0.2555182, -0.2116861, 0.72592294, -0.60244393, 0.029536454, -0.037822332, 0.05410099
154, 470918794, 0.2555011, -0.21156716, 0.7258494, -0.6025815, 0.020057047, -0.04630149, 0.04525757
155, 470935461, 0.25559688, -0.21153605, 0.725734, -0.6026907, 0.13441275, -0.0365801, 0.049193382
156, 470952128, 0.25571305, -0.21154444, 0.72561526, -0.6027814, 0.029488176, -0.052504033, 0.025622368
157, 470968795, 0.25576925, -0.2115019, 0.72550356, -0.6029069, 0.08535881, -0.01752185, 0.05635166
158, 470985462, 0.25577167, -0.2114175, 0.7253842, -0.6030792, 0.07283036, 0.012558634, 0.05466175
159, 471002129, 0.25583616, -0.211377, 0.72522295, -0.60325986, 0.14279304, 0.035491735, 0.091983795
160, 471018796, 0.25603664, -0.21150401, 0.72502935, -0.6033628, 0.07896422, -0.05480697, 0.119441986
161, 471035463, 0.25614455, -0.21151215, 0.7248689, -0.60350704, 0.008831109, -0.06781271, 0.117863655
162, 471052130, 0.2555623, -0.2115861, 0.72530115, -0.6032086, -0.8361957, 0.56415397, -0.60065746
163, 471068797, 0.25500873, -0.21187739, 0.72594094, -0.60257053, -0.52527744, 0.6254809, 0.10428238
164, 471085464, 0.25449687, -0.21217418, 0.7266262, -0.6018563, -0.06110632, 0.39371628, -0.14630413
165, 471102131, 0.25345713, -0.21253663, 0.7276228, -0.6009624, -0.82983845, 0.42365775, -0.5192585
166, 471118798, 0.25283659, -0.21296865, 0.72855043, -0.59994614, -0.2839722, 0.17442116, 0.36603355
167, 471135465, 0.25125635, -0.21280396, 0.72978234, -0.5991707, -0.8468489, 0.38734928, -0.5056534
168, 471152132, 0.25000516, -0.2127655, 0.7308722, -0.59837866, -0.29116777, 0.26850626, 0.4992628
169, 471168799, 0.24922924, -0.2125057, 0.7317195, -0.597759, -0.14551756, 0.6309449, 1.0651531
170, 471185466, 0.249251, -0.21286252, 0.7321371, -0.5971114, 0.094330624, 0.4933981, 0.7111721
171, 471202133, 0.24929541, -0.21368179, 0.7325766, -0.59626055, -0.3221669, -0.3205104, 0.18738747
172, 471218800, 0.24743892, -0.21286081, 0.73344034, -0.5962657, -0.7568953, -0.295969, 0.17588806
173, 471235467, 0.24558508, -0.21224235, 0.7342232, -0.59628934, 0.3369052, 0.9471793, 0.29910755
174, 471252134, 0.24522114, -0.21312432, 0.7343338, -0.5959883, 0.23414747, 1.3999732, 0.7299833
175, 471268801, 0.24552314, -0.21417305, 0.73385066, -0.596083, -0.90606165, 1.4366801, 0.6280041
176, 471285468, 0.24587366, -0.21452431, 0.7330511, -0.59679556, -1.5735302, 1.1781867, -0.11290455
177, 471302135, 0.24584581, -0.21394011, 0.73214906, -0.5981225, -1.6700535, 0.84713244, -0.40220833
178, 471318802, 0.24600562, -0.21329565, 0.73124856, -0.599387, -0.3901081, 0.8744228, -0.51402473
179, 471335469, 0.24675755, -0.21329126, 0.7304883, -0.6000064, 0.29897204, 0.19876283, -0.68592644
180, 471352136, 0.24697652, -0.2131564, 0.7301151, -0.6004182, 0.20966421, -0.51221985, -0.61160374
181, 471368803, 0.2470281, -0.21321, 0.73005337, -0.60045296, 0.37529525, -0.56111455, -0.30186558
182, 471385470, 0.24682274, -0.2134151, 0.73032117, -0.60013896, 0.1501084, -0.59678495, -0.31138897
183, 471402137, 0.2461861, -0.21356654, 0.7308898, -0.5996542, 0.1418554, -0.6981301, -0.041823387
184, 471418804, 0.24493657, -0.21349876, 0.73185086, -0.5990175, -0.03428834, -0.7337841, -0.020002365
185, 471435471, 0.24326804, -0.2132783, 0.73313147, -0.5982097, 0.02581027, -0.601533, -0.06456566
186, 471452138, 0.24144867, -0.21310988, 0.73461705, -0.5971834, -0.027015116, -0.12213293, 0.19642067
187, 471468805, 0.23983386, -0.21316238, 0.7360494, -0.5960506, 0.17980109, 0.63865644, 0.6955166
188, 471485472, 0.239317, -0.21412712, 0.73709404, -0.59461987, 0.30387515, 1.3575182, 0.93921757
189, 471502139, 0.2400372, -0.21592465, 0.7378509, -0.59273773, -0.05852653, 1.1255076, 0.70491505
190, 471518806, 0.24091542, -0.21756813, 0.7385286, -0.59093386, -0.3602109, 0.19454493, 0.6634245
191, 471535473, 0.24097839, -0.21840392, 0.7394632, -0.5894291, -0.61595535, -0.12215421, 0.11423302
192, 471552140, 0.240971, -0.21926151, 0.7405746, -0.5877159, -0.0063283225, -0.08441719, -0.067474365
193, 471568807, 0.2409524, -0.22049665, 0.7418711, -0.58562267, -0.047048584, -0.3597922, -0.120126724
194, 471585474, 0.24060288, -0.22179644, 0.74352014, -0.58317894, 0.24606352, -0.54524755, -0.28088474
195, 471602141, 0.23997664, -0.22333352, 0.7455673, -0.58022934, 0.45405373, -0.58366835, -0.39998817
196, 471618808, 0.238805, -0.22499782, 0.7480577, -0.5768545, 0.35134682, -0.7538242, -0.45085907
197, 471635475, 0.23694265, -0.2266798, 0.75106925, -0.5730382, 0.28582725, -0.9113995, -0.5083332
198, 471652142, 0.23446697, -0.22849232, 0.75459623, -0.5686865, 0.5786832, -1.1452012, -0.37663937
199, 471668809, 0.23126504, -0.23062119, 0.75874645, -0.56359345, 1.1187533, -1.6082606, -0.64334106
200, 471685476, 0.22692777, -0.23326083, 0.76371044, -0.5575328, 2.1347678, -2.2243006, -0.89334774
201, 471702143, 0.22145738, -0.23693842, 0.7695973, -0.5500366, 3.272125, -2.734639, -0.653594
202, 471718810, 0.21450746, -0.24228823, 0.7765101, -0.5406649, 4.148489, -2.9549596, 0.07819462
203, 471735477, 0.20662093, -0.24919179, 0.7841716, -0.5294239, 5.037696, -2.7640715, 1.1847391
204, 471752144, 0.1990202, -0.2580728, 0.79196715, -0.5163146, 6.0428004, -2.3373406, 2.8476162
205, 471768811, 0.19411185, -0.27043766, 0.79906505, -0.5006819, 6.655498, -3.0884345, 3.6392555
206, 471785478, 0.191526, -0.28501198, 0.8054473, -0.48305696, 3.4076388, -5.222595, 3.4980602
207, 471802145, 0.18607764, -0.29765856, 0.81238055, -0.46563473, -2.1825998, -5.757745, 2.889679
208, 471818812, 0.1747517, -0.3046849, 0.81948507, -0.4528537, -3.0344222, -4.956523, 2.4375734
209, 471835479, 0.16344622, -0.30783838, 0.8247706, -0.44528383, 2.1344593, -0.96785516, 1.0574245
210, 471852146, 0.16436449, -0.31394777, 0.8262189, -0.43793464, 5.550238, 0.60981363, -1.5564423
211, 471868813, 0.17747846, -0.32171416, 0.8229255, -0.4333575, 3.3240058, -2.662454, -2.0508614
212, 471885480, 0.19384979, -0.3256012, 0.816281, -0.43599895, -0.496867, -4.8678083, -2.1082668
213, 471902147, 0.20542179, -0.3219201, 0.8075667, -0.44945428, -2.63411, -5.270767, -2.2071142
214, 471918814, 0.21225007, -0.31105888, 0.7970064, -0.4722037, -1.683826, -2.9056597, -1.5098715
215, 471935481, 0.22031097, -0.2966362, 0.7836512, -0.49936375, -0.49918225, -0.6503798, -0.37944508
216, 471952148, 0.23188674, -0.28143, 0.76705706, -0.52787554, -0.9214113, 0.6190552, 0.4923544
217, 471968815, 0.24562827, -0.2660019, 0.74760294, -0.55677915, -1.898318, 1.028296, 1.1554337
218, 471985482, 0.25945902, -0.24973947, 0.7262199, -0.5855931, -2.2260876, 1.4303075, 1.1433983
219, 472002149, 0.27342483, -0.23372014, 0.7038202, -0.61258, -1.5172477, 2.3236458, 0.259614
220, 472018816, 0.28836113, -0.22059362, 0.68094873, -0.63600194, -1.0215572, 3.1454768, -0.86675453
221, 472035483, 0.3038332, -0.21156517, 0.6583572, -0.65535843, -0.94335175, 3.7514038, -1.6109362
222, 472052150, 0.31904328, -0.20520149, 0.6361732, -0.6718564, -1.9053427, 3.4863305, -1.3619566
223, 472068817, 0.33170828, -0.19873711, 0.6156042, -0.6866642, -2.495919, 2.9911423, -1.3989773
224, 472085484, 0.34003693, -0.1910969, 0.5981356, -0.70006704, -2.9087768, 2.4939444, -2.0306892
225, 472102151, 0.34374472, -0.18089259, 0.58483297, -0.71210337, -2.8640225, 2.5519297, -2.4312816
226, 472118818, 0.34426883, -0.16956998, 0.57597804, -0.7217878, -1.7641467, 2.904523, -2.1315079
227, 472135485, 0.34252045, -0.15997124, 0.5715388, -0.72831, -1.3401387, 2.6859033, -3.0270953
228, 472152152, 0.33873045, -0.15363255, 0.5716805, -0.7313299, -1.4056746, 2.5631795, -2.874351
229, 472168819, 0.33301896, -0.15017968, 0.5760816, -0.73121667, -1.7729243, 3.0732434, -1.7498026
230, 472185486, 0.326018, -0.15063755, 0.583941, -0.7280363, -1.5162597, 3.8566954, -2.0211773
231, 472202153, 0.31845412, -0.15482232, 0.59403485, -0.7223177, -1.9930545, 4.354478, -1.9294796
232, 472218820, 0.3107922, -0.15999341, 0.6041037, -0.716151, -0.5490428, 1.6291662, 3.440528
233, 472235487, 0.29876775, -0.16062179, 0.6157484, -0.7111931, -1.9727862, 2.7991138, 8.34325
234, 472252154, 0.28323323, -0.15817663, 0.62884706, -0.70662135, -1.2822603, 2.683036, 1.8321762
235, 472268821, 0.26736245, -0.15607132, 0.6418419, -0.7015705, -2.3246903, 5.215309, -2.1416793
236, 472285488, 0.253995, -0.1555284, 0.6531515, -0.6961996, -3.6401224, 4.628939, -0.9420862
237, 472302155, 0.23994859, -0.1537613, 0.6628214, -0.6924256, -4.836976, 2.9329562, -1.8784828
