sep=,
DeviceTag:,DEMO6_0,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.9.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2025-02-09 22:14:52.176 -0600,,,,,,,,,,,,,,,,,
 2025,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
31, 468852086, 0.75300664, 0.07396054, -0.64013857, 0.1331935, -0.06453668, 0.15081096, 0.07508755
32, 468868753, 0.7530703, 0.073774494, -0.6401222, 0.13301548, -0.029235048, 0.100611284, 0.066381454
33, 468885420, 0.7531263, 0.07359296, -0.64011407, 0.13283774, -0.018221224, 0.09715968, 0.059939384
34, 468902087, 0.75319934, 0.07344772, -0.64008474, 0.13264531, -0.036400426, 0.12372112, 0.060585022
35, 468918754, 0.7532567, 0.07332614, -0.64006364, 0.132489, -0.02991408, 0.15412308, 0.047034264
36, 468935421, 0.7533242, 0.07320818, -0.64003223, 0.13232146, -0.04666146, 0.1455318, 0.029829025
37, 468952088, 0.7533761, 0.07308902, -0.6400178, 0.13216089, -0.030190341, 0.13974309, 0.03045845
38, 468968755, 0.75342226, 0.07299125, -0.64000654, 0.13200608, 0.038264077, 0.117781155, -0.0050239563
39, 468985422, 0.75345767, 0.072913006, -0.6400013, 0.13187264, 0.04575802, 0.10375963, 0.01192379
40, 469002089, 0.75345904, 0.07288475, -0.6400224, 0.1317792, 0.07119513, 0.09422077, 0.047644615
41, 469018756, 0.75344616, 0.07294375, -0.6400208, 0.13182771, 0.09397289, 0.108986594, 0.09426212
42, 469035423, 0.7534275, 0.07298948, -0.64002377, 0.13189498, 0.09010076, 0.1288289, 0.13752556
43, 469052090, 0.7534043, 0.073084876, -0.64001316, 0.13202506, 0.015934238, 0.13732262, 0.11923027
44, 469068757, 0.7533734, 0.07322489, -0.64000726, 0.13215281, -0.059976127, 0.14674403, 0.05807209
45, 469085424, 0.7533339, 0.073437154, -0.6399941, 0.13232405, -0.16745591, 0.1596776, 0.038726807
46, 469102091, 0.75331986, 0.07363252, -0.6399618, 0.13245094, -0.21525818, 0.110171214, 0.023617744
47, 469118758, 0.75333786, 0.073795386, -0.639914, 0.13248876, -0.22725725, 0.052605897, 0.0018787384
48, 469135425, 0.75335294, 0.07392172, -0.63988405, 0.13247737, -0.2513305, 0.015278172, 0.050207138
49, 469152092, 0.7533844, 0.074019745, -0.63985765, 0.1323711, -0.16009027, 0.0909444, 0.20443726
50, 469168759, 0.7534685, 0.07400577, -0.6398016, 0.1321709, -0.060204107, 0.24780703, 0.26538944
51, 469185426, 0.7535669, 0.073965624, -0.63971347, 0.13205932, -0.013403625, 0.35136393, 0.13232708
52, 469202093, 0.75359225, 0.07378856, -0.6397435, 0.13186862, -0.040555533, 0.295309, -0.026494026
53, 469218760, 0.7535415, 0.07357916, -0.6398751, 0.13163595, -0.06293186, 0.20358498, -0.09734821
54, 469235427, 0.75345427, 0.07334852, -0.64005625, 0.1313831, -0.029824227, 0.1415773, 0.032141685
55, 469252094, 0.7533438, 0.07307863, -0.6402613, 0.13116789, -0.08998274, 0.07107612, 0.13514519
56, 469268761, 0.7531984, 0.07281401, -0.6404939, 0.13101444, -0.11259912, 0.14164066, 0.09218788
57, 469285428, 0.7530564, 0.07252754, -0.64072543, 0.13085778, -0.14188781, 0.14201522, 0.062532425
58, 469302095, 0.7529399, 0.07228035, -0.6409185, 0.130719, -0.12555528, 0.14397788, -0.009366035
59, 469318762, 0.75286275, 0.072052635, -0.6410658, 0.13056676, -0.08232831, 0.15561107, 0.03504753
60, 469335429, 0.7528474, 0.07177995, -0.6411547, 0.13036844, -0.04557742, 0.18440825, 0.1720419
61, 469352096, 0.75288814, 0.07144861, -0.6411999, 0.13009278, -0.006880623, 0.24214818, 0.21083927
62, 469368763, 0.7529774, 0.07114127, -0.64119315, 0.12977871, 0.03686533, 0.3025457, 0.20615292
63, 469385430, 0.7531293, 0.07082595, -0.64112234, 0.12941794, 0.025469301, 0.28090975, 0.14084816
64, 469402097, 0.7533166, 0.070473485, -0.6410256, 0.12899886, 0.016276214, 0.17125791, 0.16655636
65, 469418764, 0.7535616, 0.07007938, -0.6408626, 0.1285927, 0.07915264, 0.049076013, 0.23763561
66, 469435431, 0.7538572, 0.06980964, -0.6405876, 0.12837672, 0.13297099, -0.0619151, 0.23129654
67, 469452098, 0.75413984, 0.069671914, -0.64028305, 0.12831016, 0.11673813, -0.08487145, 0.123568535
68, 469468765, 0.75439095, 0.069676645, -0.63996667, 0.12840934, 0.05492697, -0.07434661, 0.006661415
69, 469485432, 0.7546061, 0.069761425, -0.63965535, 0.12865119, 0.014787617, -0.07710951, -0.051150322
70, 469502099, 0.7547642, 0.07001753, -0.6393535, 0.1290839, 0.002451043, -0.0798633, -0.062275887
71, 469518766, 0.7548789, 0.07047632, -0.6390458, 0.12968747, 0.0012266391, -0.028396372, -0.0026750565
72, 469535433, 0.75498223, 0.07091257, -0.6387654, 0.13022684, -0.02478088, 0.08924291, 0.061662674
73, 469552100, 0.75504535, 0.07139319, -0.6385142, 0.13082892, -0.08790451, 0.17667979, 0.08315086
74, 469568767, 0.75509214, 0.07189509, -0.638268, 0.13148305, -0.12525487, 0.1777864, 0.03488922
75, 469585434, 0.7551124, 0.07235797, -0.63807184, 0.13206425, -0.12601973, 0.14346738, 0.011738777
76, 469602101, 0.7551095, 0.07279185, -0.63790977, 0.1326243, -0.13915828, 0.18812543, 0.035708427
77, 469618768, 0.7551115, 0.07310082, -0.6377822, 0.13305612, -0.16508578, 0.2348696, 0.116127014
78, 469635435, 0.75516754, 0.073356435, -0.6376069, 0.1334368, -0.19155507, 0.25485796, 0.1424141
79, 469652102, 0.7552599, 0.073485106, -0.63742745, 0.13369964, -0.1997942, 0.23509428, 0.05142021
80, 469668769, 0.7553512, 0.07354313, -0.6372809, 0.13385099, -0.21696, 0.22634426, -0.004655838
81, 469685436, 0.7554533, 0.07356265, -0.6371477, 0.13389772, -0.19109106, 0.20222312, 0.024687767
82, 469702103, 0.7555476, 0.073546946, -0.63704664, 0.1338554, -0.15398344, 0.19704595, 0.05623722
83, 469718770, 0.75564533, 0.07344495, -0.6369755, 0.13369894, -0.1298427, 0.18566607, 0.031900406
84, 469735437, 0.75572836, 0.07325804, -0.6369474, 0.13346474, -0.13123831, 0.1713242, -0.014381409
85, 469752104, 0.7557855, 0.07308524, -0.6369308, 0.13331522, -0.10213648, 0.17998432, 0.019229889
86, 469768771, 0.75584584, 0.07284978, -0.63693184, 0.13309768, -0.07869802, 0.15204497, 0.046732903
87, 469785438, 0.75589204, 0.0725785, -0.63696474, 0.13282536, -0.07866896, 0.11421294, 0.040091515
88, 469802105, 0.7559263, 0.0723277, -0.6370146, 0.13252741, -0.042358834, 0.08902616, 0.03588772
89, 469818772, 0.7559548, 0.07215131, -0.63704765, 0.13230208, -0.04505485, 0.04546762, 0.069452286
90, 469835439, 0.7559569, 0.07200135, -0.6370999, 0.13212001, -0.030870715, 0.020651704, 0.052829742
91, 469852106, 0.75592375, 0.071928136, -0.63716716, 0.13202529, -0.018885951, 0.03894132, 0.046974182
92, 469868773, 0.7558942, 0.07184166, -0.63723093, 0.13193412, -0.04784429, 0.026573678, 0.040200233
93, 469885440, 0.7558257, 0.07181008, -0.63732105, 0.13190816, -0.02969459, 0.05562405, 0.06520271
94, 469902107, 0.755764, 0.07185222, -0.6373753, 0.13197649, -0.04368203, 0.096070506, 0.072618484
95, 469918774, 0.755683, 0.07188293, -0.63746387, 0.13199592, -0.056046322, 0.1666583, 0.049696922
96, 469935441, 0.755623, 0.071900174, -0.6375426, 0.13194992, -0.073770896, 0.18854715, 0.057146072
97, 469952108, 0.75556165, 0.07190732, -0.6376328, 0.13186121, -0.03249655, 0.17081805, 0.064769745
98, 469968775, 0.75550175, 0.07186707, -0.6377305, 0.13175423, -0.03997708, 0.1671602, 0.05426979
99, 469985442, 0.75541246, 0.07179886, -0.63786256, 0.1316634, -0.041721374, 0.18209125, 0.037974358
100, 470002109, 0.7553343, 0.07164542, -0.6380125, 0.13146879, -0.084194645, 0.19674906, 0.029963493
101, 470018776, 0.75523585, 0.07153565, -0.63817656, 0.13129795, -0.09014143, 0.19912606, 0.056123734
102, 470035443, 0.75514203, 0.071346626, -0.6383667, 0.13101548, -0.046350427, 0.15870918, 0.07594013
103, 470052110, 0.75506467, 0.07110578, -0.6385495, 0.13070169, -0.048814334, 0.13060388, 0.0731678
104, 470068777, 0.75496334, 0.07093897, -0.63872576, 0.13051596, -0.015892666, 0.081814736, 0.041228294
105, 470085444, 0.75484556, 0.07076992, -0.6389189, 0.13034321, -0.0030598924, 0.074046716, 0.040161133
106, 470102111, 0.75471646, 0.07058853, -0.63913614, 0.13012357, -0.02887564, 0.085772984, 0.03288555
107, 470118778, 0.7545801, 0.07051312, -0.6393276, 0.13001467, -0.039934613, 0.08948928, 0.040880203
108, 470135445, 0.7544439, 0.07045059, -0.63950884, 0.12994826, -0.02245724, 0.06999185, 0.050566673
109, 470152112, 0.75428957, 0.07041898, -0.6397025, 0.12990801, -0.038079903, 0.06913792, 0.08138847
110, 470168779, 0.75412554, 0.07043269, -0.6398884, 0.12993719, -0.020885944, 0.041095596, 0.10640144
111, 470185446, 0.75395256, 0.070465825, -0.6400826, 0.12996641, -0.021036146, 0.058800504, 0.11121178
112, 470202113, 0.7537764, 0.0705957, -0.64025366, 0.1300758, -0.056169253, 0.09138445, 0.05988407
113, 470218780, 0.75358176, 0.070757195, -0.64043707, 0.13021307, -0.06970251, 0.122730404, 0.07152653
114, 470235447, 0.75341296, 0.070914835, -0.6405889, 0.13035697, -0.07965287, 0.12934661, 0.051646233
115, 470252114, 0.7532467, 0.071060374, -0.6407433, 0.13047948, -0.1105589, 0.110403724, 0.06740856
116, 470268781, 0.75311345, 0.07121849, -0.6408595, 0.13059156, -0.100315295, 0.10950727, 0.083483696
117, 470285448, 0.75298315, 0.07139543, -0.64096737, 0.1307169, -0.093774416, 0.13567744, 0.06305981
118, 470302115, 0.7528655, 0.07152885, -0.641067, 0.13083255, -0.10923927, 0.14858934, 0.097047806
119, 470318782, 0.75275534, 0.071621984, -0.64116406, 0.13094059, -0.0996756, 0.1703148, 0.11706829
120, 470335449, 0.7526814, 0.071679324, -0.64122576, 0.13103157, -0.07916471, 0.19689955, 0.0824213
121, 470352116, 0.752642, 0.071739085, -0.64125377, 0.13108861, -0.07116965, 0.17493705, 0.04799652
122, 470368783, 0.7526124, 0.07180039, -0.6412765, 0.13111426, -0.042281497, 0.17395823, 0.081902504
123, 470385450, 0.7525975, 0.07182078, -0.6412878, 0.1311323, -0.01462937, 0.18070273, 0.11989403
124, 470402117, 0.75259614, 0.071791366, -0.64129925, 0.13110057, -6.794794E-4, 0.20682558, 0.13058186
125, 470418784, 0.75263125, 0.07174757, -0.6412788, 0.13102232, -0.0070656915, 0.22353229, 0.111982346
126, 470435451, 0.7526789, 0.07174036, -0.6412275, 0.13100389, -0.008592285, 0.17935763, 0.082528114
127, 470452118, 0.7527045, 0.07173384, -0.64120394, 0.1309759, 0.0017447422, 0.14392407, 0.04599476
128, 470468785, 0.7527307, 0.071724996, -0.64117146, 0.13098866, -0.008932025, 0.0911255, 0.03825283
129, 470485452, 0.7527395, 0.071713135, -0.6411618, 0.13099211, 0.011089819, 0.07249905, 0.018045425
130, 470502119, 0.75273585, 0.07177392, -0.6411448, 0.13106318, -0.019737981, 0.059286643, 0.030758858
131, 470518786, 0.752728, 0.07189354, -0.6411181, 0.13117403, -0.0077420417, 0.09902501, 0.087693214
132, 470535453, 0.7527256, 0.0719496, -0.6410996, 0.13124704, -0.017218096, 0.17202188, 0.11305618
133, 470552120, 0.7527199, 0.072033525, -0.641071, 0.13137373, -0.023559159, 0.18114737, 0.046175957
134, 470568787, 0.7527324, 0.07210635, -0.6410316, 0.13145366, -0.04465655, 0.13254564, 0.035489082
135, 470585454, 0.75275695, 0.07218759, -0.6409773, 0.13153382, -0.051853217, 0.09859419, 0.096128464
136, 470602121, 0.752806, 0.072246805, -0.6408987, 0.13160272, -0.04638743, 0.12141202, 0.061698914
137, 470618788, 0.75286883, 0.07233425, -0.6407984, 0.13168389, -0.08141281, 0.08067387, 0.041358948
138, 470635455, 0.7529241, 0.07244738, -0.6407023, 0.13177375, -0.08585669, 0.061892636, 0.13376522
139, 470652122, 0.75300264, 0.0725524, -0.64057744, 0.13187414, -0.088908985, 0.088318184, 0.23152637
140, 470668789, 0.7531237, 0.07262078, -0.64040697, 0.1319727, -0.1518261, 0.08333167, 0.21607876
141, 470685456, 0.7532583, 0.07262485, -0.6402442, 0.13199286, -0.19816212, 0.1006053, 0.06435013
142, 470702123, 0.7534158, 0.072598115, -0.6400674, 0.13196507, -0.27576983, 0.1261274, -0.139534
143, 470718790, 0.75351584, 0.07250276, -0.6399764, 0.13188832, -0.27359462, 0.18554883, -0.20179176
144, 470735457, 0.75355965, 0.07229759, -0.63998026, 0.13173163, -0.23893401, 0.2066636, -0.17183876
145, 470752124, 0.75352854, 0.07208316, -0.64007974, 0.13154367, -0.18383941, 0.15467471, -0.07187748
146, 470768791, 0.7534536, 0.07183409, -0.64026445, 0.1312099, -0.13073765, 0.0735319, 0.082977295
147, 470785458, 0.75337106, 0.071624026, -0.64046115, 0.13083878, -0.10714943, 0.06641101, 0.18464375
148, 470802125, 0.75328434, 0.07142571, -0.6406627, 0.1304588, -0.07590098, 0.09798651, 0.13912106
149, 470818792, 0.7531668, 0.07122939, -0.64088774, 0.1301388, -0.09960721, 0.17452165, 0.07254696
150, 470835459, 0.7530069, 0.07101759, -0.6411371, 0.12995094, -0.09212489, 0.1959286, 0.014614105
151, 470852126, 0.7528266, 0.07077943, -0.64141876, 0.12973554, -0.075927354, 0.15247518, 0.017947197
152, 470868793, 0.75261694, 0.07061407, -0.6417336, 0.1294857, -0.100497685, 0.08256636, 0.094034195
153, 470885460, 0.7523854, 0.07046792, -0.6420857, 0.12916557, -0.08178473, 0.14335003, 0.1756134
154, 470902127, 0.75223553, 0.07029091, -0.64234924, 0.1288236, -0.104786, 0.21891613, 0.16554737
155, 470918794, 0.75211626, 0.070131615, -0.6425618, 0.12854716, -0.15801159, 0.26078507, 0.11026001
156, 470935461, 0.7520314, 0.0699577, -0.64273936, 0.12824892, -0.109009504, 0.26332435, 0.07384586
157, 470952128, 0.7519808, 0.06975986, -0.64288104, 0.12794259, -0.045483097, 0.23026355, 0.0921011
158, 470968795, 0.7519616, 0.069513634, -0.6429869, 0.12765719, 0.03829403, 0.17061493, 0.11148453
159, 470985462, 0.75198954, 0.06924803, -0.6430389, 0.12737447, 0.087703355, 0.1143846, 0.12299824
160, 471002129, 0.7520184, 0.06911254, -0.64305645, 0.12718959, 0.116054185, 0.09148296, 0.13113785
161, 471018796, 0.75206184, 0.06901566, -0.64304936, 0.12702116, 0.066125415, 0.11338673, 0.1437521
162, 471035463, 0.7520979, 0.06904089, -0.6430079, 0.12700446, 0.054533586, 0.14999641, 0.18717575
163, 471052130, 0.75217634, 0.06906405, -0.6429086, 0.12702955, 0.11946142, 0.19472264, 0.17935467
164, 471068797, 0.7523655, 0.06901964, -0.6426948, 0.12701544, 0.13955523, 0.17059721, -0.03866577
165, 471085464, 0.7525515, 0.06896852, -0.64249617, 0.12694718, 0.17037007, 0.12562059, -0.26507092
166, 471102131, 0.7526957, 0.069025874, -0.6423294, 0.12690333, 0.17981707, 0.07585829, -0.14413738
167, 471118798, 0.7527971, 0.06907947, -0.6422135, 0.12685838, 0.13720477, 0.11073128, 0.14233303
168, 471135465, 0.7530088, 0.068950884, -0.64198625, 0.12682389, 0.10777526, 0.16154444, 0.3069954
169, 471152132, 0.7533282, 0.068646975, -0.64165825, 0.12675147, -0.05152689, 0.2265762, 0.14005184
170, 471168799, 0.7531246, 0.06825945, -0.6419928, 0.12647589, -0.8313824, -0.017035598, -0.38497257
171, 471185466, 0.752418, 0.06795271, -0.6429484, 0.12599254, -1.615945, -0.18400648, -0.5997677
172, 471202133, 0.7519608, 0.067649126, -0.6436089, 0.12551185, -1.8299341, -0.34088603, 0.8441019
173, 471218800, 0.7525751, 0.067280695, -0.6429715, 0.12529378, -1.4522781, -0.39203244, 2.9008875
174, 471235467, 0.75475687, 0.06687309, -0.64045024, 0.12530124, -1.0104694, -0.539383, 2.5989256
175, 471252134, 0.7575726, 0.06671113, -0.63706136, 0.12567136, -0.5931828, -0.48411527, 0.8747854
176, 471268801, 0.7600407, 0.06674128, -0.6339774, 0.1263468, -0.41753203, -0.22376189, -0.42560577
177, 471285468, 0.7621392, 0.06711401, -0.6312572, 0.12712489, -0.08809182, 0.030179223, -0.90897465
178, 471302135, 0.764146, 0.06737608, -0.62869346, 0.12764277, -0.02789084, 0.28339654, -0.63422585
179, 471318802, 0.76620096, 0.06741457, -0.62610465, 0.12802875, 0.11812302, 0.4201365, -0.13385677
180, 471335469, 0.76834756, 0.0674753, -0.62337905, 0.12843199, 0.19141784, 0.41546908, -0.2081232
181, 471352136, 0.7702753, 0.067890905, -0.62087166, 0.1288117, 0.092647016, 0.32031006, -1.0601988
182, 471368803, 0.77187943, 0.06850955, -0.6187815, 0.12893823, 0.06751343, 0.091276936, -1.4215717
183, 471385470, 0.7732664, 0.068902, -0.61702734, 0.12882498, 0.13660307, -0.04830439, -0.9751997
184, 471402137, 0.774128, 0.06911227, -0.61592394, 0.1288186, 0.089642555, 0.0380566, -0.15607834
185, 471418804, 0.7746016, 0.069209225, -0.6152545, 0.12911794, 0.2035376, 0.27376246, 0.6088295
186, 471435471, 0.77519375, 0.06936701, -0.61436594, 0.12970951, 0.2821431, 0.13801181, 0.69245815
187, 471452138, 0.7760207, 0.069658145, -0.61313933, 0.13040948, 0.14751005, -0.24572858, 0.4638996
188, 471468805, 0.77696097, 0.06996582, -0.61177146, 0.13106878, 0.05605705, -0.46937189, 0.42348003
189, 471485472, 0.77786785, 0.070262924, -0.61044955, 0.13169345, -0.010540871, -0.3645188, 0.55441856
190, 471502139, 0.77866334, 0.07046819, -0.60930204, 0.1321965, -0.07951652, -0.10686512, 0.5999613
191, 471518806, 0.77941465, 0.07069081, -0.6082195, 0.13263386, -0.09391701, 0.005892975, 0.52678967
192, 471535473, 0.78026927, 0.07111511, -0.6069768, 0.13307399, -0.10349723, -0.16307153, 0.33473492
193, 471552140, 0.7812103, 0.07179405, -0.60557324, 0.13358167, -0.29808402, -0.40325648, 0.0103673935
194, 471568807, 0.78198373, 0.07254213, -0.6043792, 0.13405973, -0.54134613, -0.48483732, -0.42767715
195, 471585474, 0.7824516, 0.07329626, -0.6036103, 0.13438332, -0.6237585, -0.42909566, -0.64661026
196, 471602141, 0.78273267, 0.07388131, -0.60315543, 0.13446873, -0.59711, -0.20338333, -0.46511173
197, 471618808, 0.7829854, 0.07404767, -0.60282254, 0.13439818, -0.59436923, 0.017957479, -0.03820038
198, 471635475, 0.78301156, 0.07367398, -0.60282737, 0.13442898, -0.42035767, 0.21385954, 0.25778294
199, 471652142, 0.78301805, 0.07268524, -0.6028846, 0.1346726, -0.40908235, 0.3091505, 0.35785484
200, 471668809, 0.7829784, 0.0712461, -0.6030056, 0.1351301, -0.5210002, 0.30255753, 0.34618473
201, 471685476, 0.7829412, 0.06950768, -0.60316265, 0.13554876, -0.8080561, -0.009997623, 0.026839256
202, 471702143, 0.7827847, 0.0675196, -0.6035756, 0.13561872, -1.0277653, -0.72600234, -0.23207188
203, 471718810, 0.7822713, 0.06533711, -0.6045498, 0.13531135, -0.95131403, -0.9543659, -0.030665398
204, 471735477, 0.78148305, 0.062857516, -0.6059208, 0.13490796, -1.084062, -0.25914824, 0.32505798
205, 471752144, 0.7805506, 0.05965351, -0.6074773, 0.13476115, -1.1318513, 0.48161075, 0.7646475
206, 471768811, 0.7800161, 0.055606265, -0.6085724, 0.13464522, -0.6490043, 0.9530112, 0.92173576
207, 471785478, 0.78014714, 0.051157165, -0.6089174, 0.13408881, -0.24361259, 0.87313706, 0.1506567
208, 471802145, 0.7804723, 0.04685493, -0.6090535, 0.13314839, -0.13060398, 0.3693518, -0.7168102
209, 471818812, 0.7805763, 0.042720508, -0.60954064, 0.13169241, 0.0016986985, 0.022601295, -1.0114489
210, 471835479, 0.78014946, 0.038904503, -0.61075294, 0.1297735, 0.3906139, -0.21253195, -0.48480225
211, 471852146, 0.779735, 0.035964843, -0.6118106, 0.12812011, 0.7542154, -0.30145797, 0.43552685
212, 471868813, 0.77992815, 0.03454823, -0.61183745, 0.12720194, 1.0589896, -0.51179034, 0.8094549
213, 471885480, 0.7807715, 0.03411713, -0.61094886, 0.12641385, 0.71565986, -0.45541298, 0.08281422
214, 471902147, 0.781676, 0.03399512, -0.60993874, 0.12573263, 0.19359888, -0.10730323, -0.78755
215, 471918814, 0.78220695, 0.033501916, -0.60936475, 0.12534554, 0.27282795, 0.46920565, -0.8870392
216, 471935481, 0.7822766, 0.03287258, -0.60925627, 0.125605, 0.47972408, 0.8262107, -0.5433378
217, 471952148, 0.7820332, 0.03246595, -0.6094176, 0.12644082, 0.5776344, 0.8507479, -0.3505211
218, 471968815, 0.78185076, 0.03219248, -0.60948944, 0.12729111, 0.72176313, 0.69944793, -0.5173521
219, 471985482, 0.78189015, 0.031872272, -0.60934746, 0.1278072, 0.71694326, 0.5736418, -0.80266285
220, 472002149, 0.78203183, 0.03120092, -0.60917544, 0.1279259, 0.713737, 0.7475387, -1.1899014
221, 472018816, 0.78241223, 0.029622443, -0.60880935, 0.12771724, 0.64871573, 1.2312745, -1.4721565
222, 472035483, 0.78321254, 0.027265482, -0.6079001, 0.12766758, 0.16949032, 1.5243002, -1.6068258
223, 472052150, 0.7841766, 0.024058595, -0.60676414, 0.12779906, -0.1411149, 1.788759, -1.5021925
224, 472068817, 0.78508884, 0.019734487, -0.6057686, 0.12766176, -0.070588075, 2.11206, -1.244545
225, 472085484, 0.7861395, 0.014246095, -0.60466784, 0.12714346, 0.08933098, 2.0463665, -1.0876856
226, 472102151, 0.7869919, 0.00849995, -0.6038194, 0.12641473, -0.015012918, 1.204191, -0.9724417
227, 472118818, 0.7874843, 0.0031251907, -0.60345817, 0.12531592, 0.64795554, 0.22358306, -0.57778263
228, 472135485, 0.7880466, -0.0015312247, -0.6030595, 0.123721, 1.5400441, -0.60621905, 0.3441267
229, 472152152, 0.7886225, -0.0049936287, -0.60265017, 0.12194079, 2.0092003, -0.8047383, 1.6511106
230, 472168819, 0.789073, -0.006992176, -0.60230637, 0.120619096, 2.3046067, -0.25774053, 2.421218
231, 472185486, 0.7895566, -0.008247096, -0.6017874, 0.11996297, 2.0721796, 0.6829054, 1.9378328
232, 472202153, 0.7897367, -0.00950682, -0.60159487, 0.11965083, 1.7118652, 1.6073068, 1.0694971
233, 472218820, 0.78908986, -0.009772446, -0.6024358, 0.11966412, 0.5049645, 1.545401, 0.7671118
234, 472235487, 0.78704906, -0.00789086, -0.6052657, 0.11896263, 0.26078105, -0.071650736, 1.2736273
235, 472252154, 0.7830183, -0.002736371, -0.61092496, 0.11684517, -0.31214702, -1.6826413, 1.4158869
236, 472268821, 0.7790038, 0.005115986, -0.616504, 0.114266016, 0.035028502, -1.1087581, 0.78233624
237, 472285488, 0.77603126, 0.013280936, -0.6206099, 0.111578435, -0.7070095, 0.7275855, 0.15214348
