sep=,
DeviceTag:,DEMO6_1,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.9.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2025-02-09 22:14:52.178 -0600,,,,,,,,,,,,,,,,,
 2025,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
30, 468852086, 0.2733691, -0.65591204, 0.37554556, 0.594992, -0.038041122, 0.15351562, -0.04475975
31, 468868753, 0.27347627, -0.65582776, 0.37571654, 0.5949277, -0.024603635, 0.15685178, -0.015569687
32, 468885420, 0.27358732, -0.6557084, 0.37588334, 0.59490293, -0.053653277, 0.12425689, -0.008525848
33, 468902087, 0.273778, -0.6555544, 0.37611192, 0.5948404, -0.03440021, 0.13714106, -0.031121254
34, 468918754, 0.27400288, -0.65537673, 0.3763466, 0.5947841, 0.019939143, 0.14299285, -0.038718224
35, 468935421, 0.27422065, -0.65521634, 0.37657833, 0.59471387, 0.042334136, 0.11963028, -0.059568405
36, 468952088, 0.2744544, -0.65508294, 0.37680584, 0.5946088, 0.06090773, 0.13545825, -0.023073196
37, 468968755, 0.27469918, -0.6549587, 0.3770466, 0.59448004, 0.061774287, 0.14098181, -0.04261303
38, 468985422, 0.27492905, -0.65486306, 0.37722883, 0.5943637, 0.06529808, 0.1274415, -0.056812286
39, 469002089, 0.27514067, -0.65477633, 0.37738103, 0.5942646, 0.014227158, 0.1261649, -0.065909386
40, 469018756, 0.27538475, -0.65467644, 0.37754261, 0.5941589, -0.0130165005, 0.1134402, -0.014033318
41, 469035423, 0.2756422, -0.6545321, 0.3777682, 0.5940551, -0.08002591, 0.12447626, 0.0067243576
42, 469052090, 0.27570716, -0.65444106, 0.37787008, 0.5940605, -0.13345188, 0.1471036, 0.008328438
43, 469068757, 0.2756923, -0.65432745, 0.37794498, 0.5941448, -0.1451957, 0.18691036, 0.0021505356
44, 469085424, 0.27566695, -0.65420717, 0.37808615, 0.59419924, -0.12480729, 0.17770688, -0.038963318
45, 469102091, 0.27562848, -0.65413004, 0.37822422, 0.5942142, -0.08440989, 0.14625649, -0.043042183
46, 469118758, 0.27561876, -0.6540793, 0.37836015, 0.594188, -0.09919695, 0.13386448, -0.011136055
47, 469135425, 0.27572557, -0.65401495, 0.37848693, 0.59412855, -0.04367488, 0.15494823, 0.017782211
48, 469152092, 0.27586448, -0.6539719, 0.37853342, 0.5940818, -0.03990019, 0.102220185, -0.0055933
49, 469168759, 0.27599582, -0.65398926, 0.3785186, 0.5940111, 0.016047783, 0.109727204, -0.05760479
50, 469185426, 0.27611285, -0.65400183, 0.3784612, 0.5939794, 0.15036611, 0.14861377, -0.09281731
51, 469202093, 0.2761317, -0.65397674, 0.3785398, 0.59394836, 0.1329055, 0.11447618, -0.089686394
52, 469218760, 0.27619848, -0.6538722, 0.37877214, 0.5938842, 0.19983724, 0.1405036, -0.113375664
53, 469235427, 0.27641734, -0.6537246, 0.37914532, 0.59370667, 0.24899857, 0.23353349, -0.02142334
54, 469252094, 0.27677453, -0.65355146, 0.37955022, 0.59347224, 0.13199234, 0.21790335, -0.032627106
55, 469268761, 0.27702755, -0.6534798, 0.37991297, 0.593201, 0.020633487, 0.05346765, -0.057326317
56, 469285428, 0.2772519, -0.6535772, 0.38010293, 0.59286696, -0.00934016, 0.07883883, -0.029723167
57, 469302095, 0.27731898, -0.65386826, 0.38001096, 0.5925735, 0.01753392, 0.09095256, -0.07891846
58, 469318762, 0.2772703, -0.6542485, 0.37976998, 0.59233105, -0.013616521, 0.16099806, -0.015960693
59, 469335429, 0.27734485, -0.65450406, 0.37969932, 0.592059, -0.044970583, 0.27713662, 0.009880066
60, 469352096, 0.2775878, -0.65458083, 0.3798488, 0.5917643, -0.07339942, 0.2455405, 0.05280018
61, 469368763, 0.27791005, -0.6544333, 0.38020188, 0.5915496, -0.18367344, 0.17081329, 0.0029268265
62, 469385430, 0.27812043, -0.6542095, 0.38057035, 0.5914611, -0.29817566, 0.12802978, 0.004003525
63, 469402097, 0.27830192, -0.65387046, 0.38104916, 0.5914424, -0.24473496, 0.06772443, 0.014169693
64, 469418764, 0.27808338, -0.65370905, 0.38117605, 0.5916419, -0.19228841, 0.10471492, 0.050980568
65, 469435431, 0.27789342, -0.65350586, 0.3813259, 0.591859, -0.14431415, 0.11831781, 0.038254738
66, 469452098, 0.27754965, -0.6534067, 0.38130316, 0.59214425, -0.11628228, 0.09916867, 0.014608383
67, 469468765, 0.27698395, -0.65350145, 0.38096142, 0.5925245, -0.09960743, 0.110671096, -0.056809425
68, 469485432, 0.27627972, -0.6537449, 0.3805021, 0.5928799, -0.094831854, 0.13878344, -0.07364845
69, 469502099, 0.27555177, -0.65402836, 0.37998492, 0.5932376, -0.17607759, 0.11188544, -0.09210682
70, 469518766, 0.27482554, -0.65435034, 0.37942246, 0.5935792, -0.14024019, 0.11044278, -0.04375267
71, 469535433, 0.274149, -0.6546687, 0.3787367, 0.59397894, -0.13155358, 0.17674041, -0.007326126
72, 469552100, 0.2735285, -0.65496796, 0.37804586, 0.59437495, -0.01665719, 0.13948315, -0.025501251
73, 469568767, 0.27290294, -0.65525824, 0.37739417, 0.59475654, 0.033102717, 0.18013166, -0.05042553
74, 469585434, 0.27224872, -0.65558106, 0.37683243, 0.59505683, 0.0940566, 0.1739504, -0.06525612
75, 469602101, 0.27158055, -0.6558985, 0.3762986, 0.59535, 0.06350059, 0.15620437, -0.05750084
76, 469618768, 0.27107936, -0.65610516, 0.3758918, 0.5956077, 0.05673988, 0.15487057, -0.031986237
77, 469635435, 0.27071363, -0.65627426, 0.37556747, 0.5957923, 0.05348665, 0.16598597, -0.00987339
78, 469652102, 0.27049804, -0.6563868, 0.37537462, 0.59588796, 0.051963076, 0.20327732, -0.018363953
79, 469668769, 0.2703136, -0.65645117, 0.3752727, 0.5959648, 0.08602265, 0.15197472, -0.03532791
80, 469685436, 0.27011627, -0.656526, 0.3752073, 0.5960129, 0.09709034, 0.14479393, -0.04021263
81, 469702103, 0.27009988, -0.6565191, 0.37525564, 0.5959976, 0.13723886, 0.15744644, -0.05760479
82, 469718770, 0.27023092, -0.6564608, 0.37544438, 0.59588367, 0.06364285, 0.16894071, -0.07013321
83, 469735437, 0.27044964, -0.6563659, 0.37571165, 0.5957205, 0.019810736, 0.1251905, -0.055887222
84, 469752104, 0.27056322, -0.65632993, 0.37587678, 0.5956043, 0.0024082405, 0.12550655, -0.0776968
85, 469768771, 0.27070498, -0.65626884, 0.37607753, 0.5954805, -0.0081013385, 0.14405176, -0.06133461
86, 469785438, 0.2708624, -0.6561926, 0.37634334, 0.59532493, 0.011702803, 0.111195125, -0.03338623
87, 469802105, 0.27100837, -0.656121, 0.37655526, 0.5952034, -0.04211715, 0.12258503, -0.021885872
88, 469818772, 0.27110747, -0.6560586, 0.37672818, 0.5951176, -0.08893067, 0.13580547, -0.03231716
89, 469835439, 0.27117085, -0.65602237, 0.3768627, 0.5950436, -0.14131473, 0.12243727, -0.04614544
90, 469852106, 0.27121916, -0.6560137, 0.37689888, 0.59500813, -0.1458916, 0.09720098, -0.036877632
91, 469868773, 0.27112958, -0.6561001, 0.37675962, 0.5950419, -0.11074821, 0.10187329, -0.03273487
92, 469885440, 0.27111304, -0.65615624, 0.37669536, 0.59502816, -0.08884942, 0.15946665, -0.034604073
93, 469902107, 0.27116203, -0.656177, 0.37670332, 0.5949779, -0.07788979, 0.17237085, -0.055918694
94, 469918774, 0.27125487, -0.6561623, 0.37675494, 0.5949191, -0.03634533, 0.20162657, -0.013805389
95, 469935441, 0.27135357, -0.656112, 0.37679726, 0.59490275, 0.018065657, 0.16613919, -0.0028476715
96, 469952108, 0.27149487, -0.6560152, 0.3768897, 0.5948865, 0.022675054, 0.17449288, -0.023711205
97, 469968775, 0.2716777, -0.6558729, 0.37704444, 0.59486204, 0.0486638, 0.13575752, -0.03769207
98, 469985442, 0.27193552, -0.65566534, 0.37729445, 0.5948144, 0.08522326, 0.18929614, -0.039369583
99, 470002109, 0.27229384, -0.65541553, 0.37766457, 0.59469104, 0.07925166, 0.15957975, -0.04838085
100, 470018776, 0.27273342, -0.6551409, 0.37813187, 0.59449506, 0.09278492, 0.111745976, -0.0423975
101, 470035443, 0.27319333, -0.65489995, 0.37858188, 0.59426296, 0.080938846, 0.119583905, -0.012989044
102, 470052110, 0.27375624, -0.6546125, 0.37908882, 0.5939973, 0.046195433, 0.12641625, -0.031225204
103, 470068777, 0.2742694, -0.6543923, 0.3795541, 0.59370613, 0.04029324, 0.11428754, -0.06916618
104, 470085444, 0.27485847, -0.6541655, 0.38008258, 0.5933454, 0.005873138, 0.13581665, -0.068514824
105, 470102111, 0.27548498, -0.65394455, 0.38062474, 0.59295064, -0.029594233, 0.110015646, -0.036613464
106, 470118778, 0.27600464, -0.653782, 0.3810524, 0.5926137, -0.06413503, 0.12719731, -0.04879856
107, 470135445, 0.2764417, -0.6536592, 0.38143238, 0.5923008, -0.10127048, 0.10410552, -0.010819435
108, 470152112, 0.27679184, -0.65360254, 0.3816907, 0.59203327, -0.10411099, 0.13726635, -0.015641212
109, 470168779, 0.2771284, -0.6535651, 0.38187838, 0.59179634, -0.09801244, 0.15155408, -0.029010773
110, 470185446, 0.27750444, -0.6535076, 0.3821096, 0.59153426, -0.10702806, 0.15005508, 0.008956909
111, 470202113, 0.27780506, -0.6534749, 0.38224038, 0.59134436, -0.16720982, 0.14143163, -0.015222549
112, 470218780, 0.2778902, -0.653528, 0.3821855, 0.59128124, -0.15896487, 0.08906298, -0.030838966
113, 470235447, 0.27779663, -0.65364003, 0.3819865, 0.5913302, -0.10200897, 0.105558574, -0.041923523
114, 470252114, 0.27765283, -0.653793, 0.38174602, 0.59138393, -0.05271162, 0.1286934, -0.037621498
115, 470268781, 0.27756274, -0.6539064, 0.38157636, 0.59141034, -0.048679445, 0.17588033, -0.032179832
116, 470285448, 0.2774456, -0.6540541, 0.3813405, 0.59145415, -0.022517366, 0.15470281, -0.013306618
117, 470302115, 0.2773637, -0.6541898, 0.3811244, 0.5914817, -0.043586142, 0.1477728, -0.025521278
118, 470318782, 0.27721208, -0.654369, 0.3808208, 0.5915499, 0.014427762, 0.13447243, -0.016851425
119, 470335449, 0.27707016, -0.6545573, 0.3805446, 0.591586, -4.4613186E-4, 0.13456173, -0.061592102
120, 470352116, 0.27698228, -0.6547307, 0.38032314, 0.5915776, 0.01321051, 0.14409143, -0.02895832
121, 470368783, 0.27692258, -0.6548681, 0.38011, 0.5915904, 0.014714082, 0.16628402, -0.0032844543
122, 470385450, 0.2769007, -0.6549405, 0.3799927, 0.59159595, -0.057436123, 0.1778858, -0.013064384
123, 470402117, 0.2768478, -0.6549874, 0.3799274, 0.5916106, -0.03557242, 0.14832488, -0.016313553
124, 470418784, 0.27682853, -0.65499896, 0.3799293, 0.59160554, -0.025274063, 0.14634399, -0.036398888
125, 470435451, 0.27673534, -0.6550516, 0.37984544, 0.59164476, 0.011380944, 0.12132283, -0.038449287
126, 470452118, 0.27665487, -0.6550959, 0.37979224, 0.59166765, -0.004752444, 0.15686195, -0.05786705
127, 470468785, 0.276619, -0.65511703, 0.379768, 0.5916765, 0.021008989, 0.15618907, -0.05160618
128, 470485452, 0.27669698, -0.65513223, 0.37982175, 0.59158874, 0.050680332, 0.15817878, -0.05068779
129, 470502119, 0.2767656, -0.65517837, 0.37985218, 0.591486, 0.0023262112, 0.13389365, -0.01968956
130, 470518786, 0.27684614, -0.65523803, 0.3798443, 0.5913873, -0.036435742, 0.14606002, -0.02304554
131, 470535453, 0.2768979, -0.6553072, 0.37982523, 0.59129864, -0.0583713, 0.15479647, -0.012185097
132, 470552120, 0.2769112, -0.6553606, 0.37979636, 0.5912518, -0.06633093, 0.13720722, -0.036408424
133, 470568787, 0.2769592, -0.65538263, 0.37984067, 0.59117615, -0.016774535, 0.08994709, -0.054556847
134, 470585454, 0.27706757, -0.6553585, 0.37993962, 0.591089, -0.008440408, 0.14345844, -0.032185555
135, 470602121, 0.27729926, -0.6552716, 0.38018262, 0.5909202, -0.011597752, 0.15196109, -0.07368374
136, 470618788, 0.27753198, -0.6551902, 0.38043824, 0.59073675, -0.05401895, 0.14298269, 0.025939941
137, 470635455, 0.2776911, -0.6551397, 0.38061112, 0.5906066, -0.11953015, 0.10425673, 0.030439377
138, 470652122, 0.27788797, -0.65508366, 0.38075766, 0.5904815, -0.087381385, 0.111818835, 0.0565691
139, 470668789, 0.27810928, -0.65505487, 0.38090867, 0.590312, 0.005753894, 0.08911674, 0.009695053
140, 470685456, 0.27847847, -0.6549867, 0.38111636, 0.5900795, 0.004060895, 0.1850229, -0.061095238
141, 470702123, 0.2789133, -0.65491927, 0.38132036, 0.5898171, 0.07649418, 0.16022985, -0.17019749
142, 470718790, 0.27938774, -0.654857, 0.38153172, 0.58952504, 0.10388011, 0.11469221, -0.15548801
143, 470735457, 0.27982557, -0.6548228, 0.38176063, 0.5892067, 0.0829014, 0.12194643, -0.117022514
144, 470752124, 0.28023583, -0.65481377, 0.38202968, 0.58884746, 0.09719707, 0.15745817, -0.010212898
145, 470768791, 0.2806086, -0.6548183, 0.38222045, 0.58854115, 0.08370706, 0.15240388, 0.043229103
146, 470785458, 0.2810391, -0.6548465, 0.38239583, 0.58819026, 0.0029488064, 0.21406595, 0.04486561
147, 470802125, 0.2815176, -0.6548561, 0.38251635, 0.5878723, -0.02172937, 0.14533047, -0.0283947
148, 470818792, 0.2818796, -0.654938, 0.38253102, 0.5875981, -0.14565445, 0.10148997, -0.09080505
149, 470835459, 0.28197783, -0.6551527, 0.3823338, 0.5874398, -0.20799345, 0.106138706, -0.033060074
150, 470852126, 0.28204435, -0.6553889, 0.38218763, 0.5872393, -0.21829133, 0.15567, -0.01783657
151, 470868793, 0.28201342, -0.6555777, 0.3820093, 0.5871597, -0.20260109, 0.21780466, 0.037433624
152, 470885460, 0.28205532, -0.6556485, 0.3819301, 0.58711207, -0.11921667, 0.23481813, 0.020568848
153, 470902127, 0.28216448, -0.6556596, 0.38190162, 0.5870657, -0.099661075, 0.18590556, -0.027736664
154, 470918794, 0.28217953, -0.65574676, 0.38181055, 0.5870203, -0.05437724, 0.13812575, -0.02859211
155, 470935461, 0.28217173, -0.65587425, 0.38175476, 0.586918, -0.06762742, 0.14125483, -0.06345558
156, 470952128, 0.2821273, -0.65599924, 0.3817264, 0.586818, -0.056430988, 0.15120405, -0.059864044
157, 470968795, 0.28206095, -0.6561027, 0.38166174, 0.5867762, -0.074769, 0.17874712, -0.041941643
158, 470985462, 0.28202203, -0.6561605, 0.38163042, 0.58675075, -0.10665468, 0.21612696, -0.005156517
159, 471002129, 0.28197345, -0.6561927, 0.38154396, 0.58679426, -0.07634945, 0.19649673, -0.0048065186
160, 471018796, 0.28172722, -0.65630245, 0.3813461, 0.58691835, -0.064404584, 0.13200508, 0.027176857
161, 471035463, 0.2814517, -0.65643376, 0.38120705, 0.586994, -0.05643434, 0.07994377, 0.03497219
162, 471052130, 0.28114668, -0.65669477, 0.38092026, 0.58703464, 0.18575011, 0.06387665, -0.13798141
163, 471068797, 0.2809103, -0.65692425, 0.380671, 0.58705264, -0.26775333, 0.18060082, -0.17490768
164, 471085464, 0.28032207, -0.65697014, 0.3804975, 0.58739483, -0.45452657, 0.19002278, -0.09022522
165, 471102131, 0.2797999, -0.6567511, 0.38046518, 0.58790946, -0.32170174, 0.053870086, -0.2000761
166, 471118798, 0.27989975, -0.65630454, 0.38095444, 0.5880438, 0.02118087, 0.21178657, -0.18354988
167, 471135465, 0.27938053, -0.65561944, 0.3815295, 0.58868176, -0.52853, 0.027148666, 0.03189087
168, 471152132, 0.27925664, -0.65469056, 0.38235787, 0.58923656, -0.46688068, 0.1543604, -0.071308136
169, 471168799, 0.2786322, -0.65330756, 0.38388285, 0.59007514, -0.9492972, 0.18643215, 0.76033497
170, 471185466, 0.27718255, -0.6519638, 0.38551506, 0.5911787, -0.67476887, 0.13188806, 0.665225
171, 471202133, 0.27602115, -0.6509147, 0.3871869, 0.5917852, -0.65605134, 0.14627425, -0.16935349
172, 471218800, 0.27570346, -0.650361, 0.38812584, 0.59192705, -1.3029948, 0.07811577, 0.0478611
173, 471235467, 0.27586278, -0.6505416, 0.3876274, 0.5919811, -1.5576309, 0.22845069, 0.12839508
174, 471252134, 0.27624682, -0.65086615, 0.3864476, 0.5922165, -2.5145435, 0.6914623, 0.4037609
175, 471268801, 0.27555686, -0.65135306, 0.38458064, 0.593217, -2.500847, 0.5519527, 0.5892668
176, 471285468, 0.2739407, -0.6513623, 0.38289204, 0.5950449, -1.6703284, 0.4769971, -0.2988224
177, 471302135, 0.27270418, -0.6501688, 0.38314933, 0.5967501, -0.45604512, 0.53241503, -0.5767784
178, 471318802, 0.27193072, -0.6482305, 0.3845901, 0.59828305, -0.18927647, 0.19015163, -0.54707813
179, 471335469, 0.270438, -0.6467042, 0.38519228, 0.600221, -0.24858256, -0.4624778, -0.46791553
180, 471352136, 0.26897123, -0.64562964, 0.38497502, 0.60217303, 0.8200867, 0.071643166, -0.40445042
181, 471368803, 0.26794848, -0.6446402, 0.38511178, 0.60359985, 1.4995233, 0.19049518, -0.4226179
182, 471385470, 0.26690328, -0.6435809, 0.38570255, 0.6048149, 1.1998115, 0.055200994, -0.27164078
183, 471402137, 0.2659184, -0.6424716, 0.38645768, 0.605945, 0.768998, -0.017615503, -0.03185463
184, 471418804, 0.26540035, -0.64137626, 0.38742048, 0.6067174, 0.9487914, -0.19625846, 0.048344612
185, 471435471, 0.265491, -0.640349, 0.38866565, 0.60696626, 0.7881151, -0.18645239, -0.038697243
186, 471452138, 0.26594993, -0.6393709, 0.3902182, 0.6068002, 0.2814645, -0.04568169, 0.116669655
187, 471468805, 0.26632097, -0.63839644, 0.39160618, 0.60676926, -0.595234, 0.25196627, 0.6285353
188, 471485472, 0.26609313, -0.6373195, 0.39252457, 0.60740757, -1.5382913, 0.19604075, 0.9584007
189, 471502139, 0.26476842, -0.6363727, 0.3925523, 0.6089594, -1.5958191, -0.14398146, 0.7540245
190, 471518806, 0.26294845, -0.6355852, 0.39164805, 0.6111487, -0.89476603, 0.12939869, 0.5745802
191, 471535473, 0.26161012, -0.6346678, 0.39081055, 0.61320907, 0.25379595, 0.12224884, 0.12187958
192, 471552140, 0.26068348, -0.6337634, 0.39040682, 0.6147942, 0.6468572, -0.05860029, -0.20562172
193, 471568807, 0.25989267, -0.63274443, 0.39043128, 0.6161615, 0.5935583, 0.050203692, -0.22672272
194, 471585474, 0.25922483, -0.6320632, 0.39043692, 0.61713773, 0.93952405, -0.09947444, -0.32603836
195, 471602141, 0.25862804, -0.6318446, 0.39017743, 0.6177757, 0.9458475, -0.06411905, -0.4688406
196, 471618808, 0.2582436, -0.63211143, 0.38965717, 0.61799186, 1.3025705, 0.09194295, -0.58215237
197, 471635475, 0.25811002, -0.6327705, 0.3891732, 0.6176781, 1.5847658, 0.044744834, -0.74594975
198, 471652142, 0.2583431, -0.63368964, 0.38888896, 0.61681676, 1.8568538, -0.23848519, -0.5768986
199, 471668809, 0.25919703, -0.6350401, 0.38870054, 0.6151863, 2.5865774, -0.34724972, -0.60598755
200, 471685476, 0.261265, -0.63712436, 0.38881692, 0.61207515, 3.5636623, -0.026908726, -0.8533344
201, 471702143, 0.2649247, -0.6401978, 0.38891143, 0.60721564, 4.742875, 0.09990403, -0.9423876
202, 471718810, 0.27057713, -0.64437747, 0.3883735, 0.6006105, 5.9280105, 0.57275844, -0.5962534
203, 471735477, 0.27727172, -0.64978105, 0.38636142, 0.5929848, 6.0357966, 0.8574462, -0.11272049
204, 471752144, 0.28349817, -0.6568251, 0.38210598, 0.58498365, 5.3983574, 1.2921937, 0.8956394
205, 471768811, 0.29007944, -0.66514826, 0.37642694, 0.5759648, 4.3422184, 1.6496322, 1.8469963
206, 471785478, 0.29964304, -0.673534, 0.37087896, 0.5648151, 3.659599, 0.6576218, 1.9306717
207, 471802145, 0.3104634, -0.683168, 0.3659874, 0.55040777, 1.9983511, -0.26365408, 1.3810425
208, 471818812, 0.31795633, -0.6941627, 0.3584462, 0.53717726, -0.52525955, -0.029717611, 1.2835579
209, 471835479, 0.32555875, -0.7044467, 0.3522413, 0.5231575, -3.991338, -0.52619356, 1.6499014
210, 471852146, 0.33243465, -0.7141023, 0.34600955, 0.509729, -6.780638, -1.3652811, 1.4221678
211, 471868813, 0.33704016, -0.7236638, 0.33905464, 0.49775276, -5.4136353, -2.2084975, 0.29343796
212, 471885480, 0.3404703, -0.7323248, 0.3348841, 0.4854219, -3.305519, -2.254974, -0.37416363
213, 471902147, 0.34372467, -0.73856604, 0.3335499, 0.47446725, -2.7923567, -1.8855231, -0.70901775
214, 471918814, 0.34815893, -0.74214494, 0.33427596, 0.4650454, -3.102113, -0.94049823, -1.3087635
215, 471935481, 0.3538559, -0.74366254, 0.3361395, 0.45690644, -3.8535435, 0.33489394, -1.6329412
216, 471952148, 0.36100376, -0.7432639, 0.34005085, 0.449001, -3.7067683, 0.917726, -1.726552
217, 471968815, 0.3673092, -0.7416177, 0.34580368, 0.442163, -3.240665, 0.2816516, -1.8388138
218, 471985482, 0.37028977, -0.7399451, 0.35130787, 0.43812177, -2.5737176, -0.34635007, -2.0191846
219, 472002149, 0.36996007, -0.738592, 0.3548729, 0.43781042, -2.4067996, -0.25754315, -2.5527544
220, 472018816, 0.36268815, -0.74101263, 0.3550552, 0.4396529, -1.5141311, -1.1606334, -3.500029
221, 472035483, 0.35052794, -0.74675786, 0.35231188, 0.4419959, -0.65179765, -1.2822462, -3.9749503
222, 472052150, 0.33811104, -0.75322163, 0.34799594, 0.44411507, -0.14529577, -0.13238169, -4.072844
223, 472068817, 0.32749924, -0.75859046, 0.34351987, 0.44640777, 0.14149521, 1.1648409, -2.894133
224, 472085484, 0.32289082, -0.76050085, 0.34023574, 0.4490222, 1.4368515, 2.311967, -0.25673962
225, 472102151, 0.32380435, -0.76015514, 0.3394422, 0.4495501, 3.348135, 2.5517805, 1.2488232
226, 472118818, 0.32502115, -0.759919, 0.34050754, 0.4482638, 4.739998, 1.9664688, 1.938077
227, 472135485, 0.32808414, -0.7583381, 0.34328333, 0.44658953, 5.078266, 1.8825662, 2.2038984
228, 472152152, 0.33348036, -0.75569886, 0.34762534, 0.44369838, 4.3806324, 1.5246954, 3.2074623
229, 472168819, 0.3391932, -0.7531181, 0.3528243, 0.43963337, 2.5788236, 0.7347224, 3.3969355
230, 472185486, 0.3438797, -0.751075, 0.3585843, 0.4348008, 0.74116236, 0.5312418, 2.1275673
231, 472202153, 0.34853995, -0.74875104, 0.36493903, 0.42978242, -0.9037201, 0.4035285, 0.8612194
232, 472218820, 0.35227552, -0.746203, 0.37005648, 0.42678198, -2.5632143, -0.0031025833, 1.0403032
233, 472235487, 0.3556134, -0.74301356, 0.3712284, 0.4285569, -4.224237, 1.5685582, 6.229267
234, 472252154, 0.36008537, -0.74041, 0.37279814, 0.42796555, -1.89907, 2.82294, 5.5997705
235, 472268821, 0.36494297, -0.73843235, 0.3757151, 0.42470464, 1.2658979, 4.9668307, 0.958642
236, 472285488, 0.37106588, -0.7329145, 0.3813842, 0.4239033, -2.6507225, 2.9340823, -3.3311763
237, 472302155, 0.37912282, -0.7222954, 0.3897141, 0.42741042, -8.826462, -2.944633, -5.8424654
238, 472318822, 0.3816424, -0.7127342, 0.39687425, 0.4345705, -11.715747, -6.7534237, -2.840273
