sep=,
DeviceTag:,DEMO6_4,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.9.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Complete (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2025-02-09 22:14:52.177 -0600,,,,,,,,,,,,,,,,,
 2025,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
664, 479435631, 0.49422824, 0.36096624, 0.44262904, 0.65538436, -5.2196193, -4.629875, -4.943918
665, 479452298, 0.4922642, 0.3504759, 0.44094402, 0.6636402, -5.0313144, -2.6842072, -5.7268267
666, 479468965, 0.48553586, 0.34364623, 0.4487702, 0.6669145, -5.802474, -0.96784014, -6.732026
667, 479485632, 0.47471666, 0.3399454, 0.46431968, 0.6659547, -7.8502436, -1.1359619, -6.453809
668, 479502299, 0.46034417, 0.3387518, 0.4848112, 0.6620393, -8.927069, -2.1964056, -4.9835477
669, 479518966, 0.44836712, 0.3433884, 0.5014411, 0.6554507, 1.1467111, -0.87187064, 6.496933
670, 479535633, 0.43513086, 0.34080625, 0.5157795, 0.6545925, -5.111147, -1.6054256, 14.59833
671, 479552300, 0.41844308, 0.33729756, 0.5336349, 0.65297544, -0.60062605, -6.267398, -4.8703837
672, 479568967, 0.40602753, 0.34434074, 0.5490341, 0.6443137, -1.5646175, -8.854138, -3.9368997
673, 479585634, 0.39615467, 0.35730672, 0.56109643, 0.63290715, -8.201205, 0.021046957, 0.5681305
674, 479602301, 0.379573, 0.36222044, 0.57720304, 0.6257513, -9.737159, 3.7426898, -0.29252243
675, 479618968, 0.36110264, 0.35946438, 0.5946897, 0.6218857, -5.0818887, -3.1415083, 0.6768675
676, 479635635, 0.3503605, 0.36396497, 0.60583776, 0.61460984, -0.74414325, -6.704713, -0.022322655
677, 479652302, 0.3474724, 0.3769748, 0.61045915, 0.6037384, -1.932605, -3.3946366, 0.35255337
678, 479668969, 0.3464775, 0.38930756, 0.6140788, 0.5927121, -2.98391, -0.39758, 0.95782375
679, 479685636, 0.34356618, 0.39691845, 0.61882454, 0.58436424, -1.8366147, 1.225172, 1.603529
680, 479702303, 0.33855888, 0.4006876, 0.62466395, 0.5784721, -0.60126954, -0.30614412, 1.2525234
681, 479718970, 0.33365133, 0.40338117, 0.6299777, 0.57366884, -0.7625209, -1.0142614, 0.8138685
682, 479735637, 0.33140272, 0.40776926, 0.63367563, 0.56776667, -0.7375809, -1.1300551, 0.3382988
683, 479752304, 0.33244374, 0.41492295, 0.6350481, 0.560394, -0.991927, -0.17660607, 0.384305
684, 479768971, 0.3343708, 0.4221664, 0.63566935, 0.55308545, -1.1877537, 1.2005376, 0.24958229
685, 479785638, 0.33411637, 0.4261173, 0.63756055, 0.5480093, -1.0165992, 1.738189, 0.3247671
686, 479802305, 0.33254215, 0.42795295, 0.6404041, 0.5442076, 0.3442551, 0.09183745, 0.1327076
687, 479818972, 0.33159706, 0.43090275, 0.64263403, 0.53981006, 0.44656995, -0.067563385, -0.37914848
688, 479835639, 0.33129662, 0.43496612, 0.6444994, 0.53448564, 0.67539704, 0.73260313, -0.1627922
689, 479852306, 0.33065858, 0.4393264, 0.6466939, 0.5286317, 0.87169963, 0.8778915, -0.7390709
690, 479868973, 0.3291602, 0.443583, 0.6494793, 0.5225628, 0.8585758, 1.3626232, -0.68778515
691, 479885640, 0.32646525, 0.4474469, 0.65295666, 0.5165916, 0.7986347, 1.4052262, -0.94287586
692, 479902307, 0.32272226, 0.4510639, 0.65740514, 0.5101153, 0.85265845, 1.1751071, -1.2238913
693, 479918974, 0.317453, 0.45396096, 0.663082, 0.5034608, 1.2328433, 0.6631324, -0.630579
694, 479935641, 0.3112116, 0.45657235, 0.66968185, 0.4962084, 1.1986815, -1.3441975, 0.58169365
695, 479952308, 0.30622873, 0.46065032, 0.6760727, 0.4867838, 2.7220173, -1.9811473, 1.8222609
696, 479968975, 0.3011356, 0.4654874, 0.68286026, 0.47576082, 3.126415, 0.029616585, 0.8558407
697, 479985642, 0.29372457, 0.4692348, 0.6914338, 0.4641891, 3.097178, 1.2651633, 1.0934172
698, 480002309, 0.28453463, 0.47243392, 0.7012839, 0.451724, 4.312409, 0.93272895, 1.7015266
699, 480018976, 0.27510154, 0.4770873, 0.7111929, 0.43694267, 4.238134, 0.4805607, 1.7187538
700, 480035643, 0.26559737, 0.48361552, 0.72082394, 0.41951674, 5.4170685, 0.9568668, 2.0392952
701, 480052310, 0.25566489, 0.49201363, 0.7301138, 0.3993736, 7.2112083, 1.2427665, 1.4888172
702, 480068977, 0.24722001, 0.50272876, 0.73821133, 0.37576252, 11.802312, 1.6480142, 1.4749622
703, 480085644, 0.24137697, 0.5165234, 0.74437124, 0.34764883, 12.554205, 2.8761456, 2.5829897
704, 480102311, 0.23908515, 0.53256416, 0.7480795, 0.3155918, 18.356358, 1.1856432, 4.006384
705, 480118978, 0.24868515, 0.5532082, 0.74577594, 0.27557555, 20.765774, 1.7287761, 0.28312302
706, 480135645, 0.26644874, 0.5733178, 0.73983264, 0.23014545, 11.246146, 6.5556703, -0.32951546
707, 480152312, 0.28066745, 0.58779734, 0.73533016, 0.18712851, 6.2174587, 15.706724, 1.0564585
708, 480168979, 0.2732389, 0.58940053, 0.7408291, 0.17066678, 6.2510004, 15.856465, 1.6799984
709, 480185646, 0.25165972, 0.58499193, 0.75076985, 0.17551085, 0.66144633, 13.322806, -1.0432415
710, 480202313, 0.22465618, 0.5800605, 0.7602547, 0.18729584, -4.5576663, 3.1672919, 5.2056274
711, 480218980, 0.21819358, 0.57655543, 0.7635168, 0.19241868, 6.9222593, -5.9712095, -2.762004
712, 480235647, 0.22281167, 0.57241905, 0.76325023, 0.20036891, 2.6190894, 1.2481736, -3.7001657
713, 480252314, 0.2292905, 0.56639296, 0.76136345, 0.21669817, -0.5646817, 3.853472, -3.8958654
714, 480268981, 0.23503667, 0.5570638, 0.75856626, 0.24294567, -1.4928862, 3.506888, -3.2490644
715, 480285648, 0.24047638, 0.5446679, 0.7543652, 0.27649388, -2.6459355, 1.1079932, -2.1503992
716, 480302315, 0.2513776, 0.53155434, 0.7458178, 0.31308582, 0.48856223, -1.9908228, -1.9573779
717, 480318982, 0.2711399, 0.519298, 0.73136705, 0.34917408, -0.43420008, -3.5048811, -1.1718912
718, 480335649, 0.29688007, 0.50907993, 0.71058315, 0.3844204, -2.174879, -4.305363, 0.20119381
719, 480352316, 0.32686386, 0.50003004, 0.6845945, 0.41769335, -3.0411496, -3.5262163, -1.0819225
720, 480368983, 0.3579546, 0.49157727, 0.654397, 0.44943562, -3.539333, -1.3591461, 0.25330734
721, 480385650, 0.38693726, 0.48153657, 0.6219836, 0.4811922, -4.3250766, -0.57473403, 2.2497034
722, 480402317, 0.41266346, 0.46908426, 0.58866966, 0.512976, -4.49928, -1.0698105, 3.047433
723, 480418984, 0.43474174, 0.45349842, 0.55581796, 0.5444382, -5.005006, -0.58953667, 3.1717882
724, 480435651, 0.4530567, 0.4341644, 0.52526194, 0.5747593, -5.3467603, -2.1486132, 2.8978243
725, 480452318, 0.46814764, 0.41395622, 0.49704167, 0.6020259, -6.7840314, -4.316588, 1.315896
726, 480468985, 0.48053887, 0.39482325, 0.47098234, 0.6256038, -6.2913795, -4.2139244, 0.8165989
727, 480485652, 0.4891786, 0.3749237, 0.4490883, 0.6468877, -7.4715023, -3.894434, -1.1543484
728, 480502319, 0.49421808, 0.3578995, 0.43266824, 0.6636733, -5.014997, -5.0437775, -4.581617
729, 480518986, 0.49487326, 0.34809566, 0.42419085, 0.6737948, -3.4194317, -3.2457795, -6.95423
730, 480535653, 0.49018314, 0.34337106, 0.4273176, 0.6776607, -4.628054, -1.1176857, -7.523794
731, 480552320, 0.4806761, 0.3407585, 0.44177687, 0.6765167, -7.127651, -0.58287513, -6.503126
732, 480568987, 0.46645254, 0.3383993, 0.4643819, 0.6725066, -9.151393, -1.6316956, -4.8266406
733, 480585654, 0.44866717, 0.33746278, 0.49014616, 0.666769, -9.802886, -3.7519283, -3.6533952
734, 480602321, 0.43396616, 0.34177643, 0.5099716, 0.6593928, -0.67847043, -3.0661328, 5.9845524
735, 480618988, 0.42446488, 0.3420655, 0.51961327, 0.6578984, -2.1584535, -2.8116472, 18.70207
736, 480635655, 0.40815952, 0.3369859, 0.5360505, 0.65765023, -2.7754328, -4.9440494, -7.577097
737, 480652322, 0.39683276, 0.34280562, 0.5509394, 0.64921606, -1.8127439, -8.2804165, -4.4435215
738, 480668989, 0.38815638, 0.3548264, 0.56193274, 0.6384919, -7.9948664, 2.1174247, 2.8925915
739, 480685656, 0.36929524, 0.35563096, 0.57963824, 0.63338363, -10.0234165, 5.0198846, -0.95127773
740, 480702323, 0.34895432, 0.34859294, 0.59895486, 0.6308524, -1.7836859, -6.4482284, 2.1076336
741, 480718990, 0.3394933, 0.35426322, 0.608809, 0.62337863, -0.23449393, -6.7322083, -0.7043371
742, 480735657, 0.33661053, 0.36755955, 0.613131, 0.61292017, -3.0673678, -2.195258, -0.32277298
743, 480752324, 0.33485368, 0.37843823, 0.61702913, 0.60327464, -3.4447415, 1.1978431, 1.981453
744, 480768991, 0.3297476, 0.3828135, 0.6227432, 0.59742683, -2.6268249, 2.7872338, 1.5056429
745, 480785658, 0.32167795, 0.38251373, 0.6300843, 0.59431297, -0.0927572, -1.1557146, 0.7883148
746, 480802325, 0.3153293, 0.3828813, 0.63598436, 0.59118587, -0.088925526, -2.0156434, 0.5938387
747, 480818992, 0.3120155, 0.38591126, 0.6400504, 0.58656776, -0.52892756, -1.5446603, 0.26925087
748, 480835659, 0.31172755, 0.39196733, 0.6419902, 0.58055466, -1.1713605, -0.7322803, 0.3261757
749, 480852326, 0.31187734, 0.39742014, 0.64380413, 0.574729, -1.1490349, 0.21470577, 0.17445564
750, 480868993, 0.31094557, 0.40080893, 0.6463245, 0.57003266, -0.04133559, 0.25043845, 0.08824158
751, 480885660, 0.31013122, 0.4042023, 0.6488043, 0.5652428, 0.4408203, -0.5638998, -0.10862923
752, 480902327, 0.3106484, 0.4095037, 0.65044886, 0.55922097, 0.5089153, -0.75957805, -0.27748203
753, 480918994, 0.31238425, 0.4163406, 0.6516212, 0.55179137, 1.2439389, 0.0060166335, -0.45377445
754, 480935661, 0.31331205, 0.4230485, 0.6533593, 0.5440538, 1.1063875, 1.5786159, -0.881299
755, 480952328, 0.31280765, 0.42925692, 0.65634036, 0.5358309, 2.6676707, 1.9330112, -1.0209532
756, 480968995, 0.31055605, 0.4352355, 0.6601657, 0.52755445, 1.9432628, 2.3694189, -0.90524673
757, 480985662, 0.3064765, 0.44054273, 0.66512567, 0.5192396, 0.9506185, 1.221416, -0.5529394
758, 481002329, 0.3023113, 0.44663957, 0.67056954, 0.50937706, 1.623488, -0.5980198, 0.019249916
759, 481018996, 0.2982655, 0.4535114, 0.67643625, 0.4978018, 2.2246277, -0.2395775, 0.6779709
760, 481035663, 0.29206097, 0.4590664, 0.6837323, 0.4862883, 1.6938815, 0.24331732, 0.87882423
761, 481052330, 0.28438768, 0.4635364, 0.6923354, 0.47427523, 2.6661623, -0.36350158, 1.6056347
762, 481068997, 0.2756672, 0.46809718, 0.7015129, 0.46128064, 2.5753212, 0.030224986, 1.404499
763, 481085664, 0.2663965, 0.4730591, 0.7109732, 0.4469594, 2.816865, 0.38385892, 1.918807
764, 481102331, 0.25661817, 0.47862405, 0.7205019, 0.4312201, 3.3851743, 0.5193326, 2.2321215
765, 481118998, 0.24717113, 0.48552108, 0.7296933, 0.41319606, 5.430137, 0.82616466, 2.3189926
766, 481135665, 0.23860255, 0.49399585, 0.73813814, 0.39267853, 8.63431, 1.35189, 1.676302
767, 481152332, 0.23230973, 0.5047575, 0.7453378, 0.36841705, 10.14994, 3.2925098, 2.1757765
768, 481168999, 0.22728409, 0.5174237, 0.75132763, 0.3407772, 14.591015, 1.990256, 3.2727413
769, 481185666, 0.23131137, 0.5349341, 0.75262696, 0.30643216, 22.440916, 1.3105396, 1.4080868
770, 481202333, 0.24654843, 0.5556194, 0.7486402, 0.2646624, 17.958242, 3.1011438, -0.9021015
771, 481219000, 0.26624492, 0.5737438, 0.7428181, 0.21945502, 8.052344, 9.54322, 0.6008291
772, 481235667, 0.27327856, 0.5830528, 0.74241924, 0.18490382, 5.4354634, 16.350843, 2.436716
773, 481252334, 0.25997612, 0.5807766, 0.75077283, 0.17736629, 6.145333, 12.690849, -0.11908245
774, 481269001, 0.23807362, 0.5761044, 0.76028514, 0.18275276, -1.4971063, 9.599438, 1.9135237
775, 481285668, 0.22111265, 0.57323354, 0.7662094, 0.1882632, 0.6619287, -2.633232, 2.959052
776, 481302335, 0.22422636, 0.5722744, 0.7658348, 0.18902141, 4.8644934, -4.4534283, -2.8128514
777, 481319002, 0.23302849, 0.5698277, 0.76350784, 0.19508351, 1.9145544, 2.2720408, -3.7787876
778, 481335669, 0.24151088, 0.5654704, 0.75976664, 0.2113707, 0.2318458, 3.698794, -4.6731052
779, 481352336, 0.24902235, 0.5584527, 0.75485605, 0.2373151, -1.6316319, 2.926896, -3.2933536
780, 481369003, 0.25730386, 0.5488324, 0.7484682, 0.2690361, -2.103944, 0.41542745, -2.1609821
781, 481385670, 0.27152413, 0.53854674, 0.7376651, 0.30347928, 0.7602802, -2.1624033, -2.0883474
782, 481402337, 0.29263255, 0.52850986, 0.72135055, 0.33868018, -0.5734833, -2.53019, -1.2121735
783, 481419004, 0.31785196, 0.5187206, 0.69998246, 0.37407342, -1.6848315, -3.487192, 0.31453323
784, 481435671, 0.34619775, 0.5088611, 0.6745804, 0.40762264, -2.74162, -3.381156, -0.85218143
785, 481452338, 0.37660092, 0.49982652, 0.6449179, 0.4386724, -3.5056562, -2.0641422, 0.68400764
786, 481469005, 0.40551743, 0.489512, 0.6128084, 0.4694749, -4.718807, -0.4353723, 3.3351536
787, 481485672, 0.43038052, 0.47659102, 0.580083, 0.5011432, -5.205606, -0.74918795, 3.3322763
788, 481502339, 0.4500364, 0.46020314, 0.548325, 0.5338796, -6.2854843, 0.19412223, 3.0432024
789, 481519006, 0.4640207, 0.4393185, 0.51933706, 0.5674332, -7.0369773, -1.2511348, 2.1761837
790, 481535673, 0.4755731, 0.4189969, 0.49272767, 0.59623694, -6.308158, -3.842084, -0.07646942
791, 481552340, 0.48624882, 0.40026617, 0.46887338, 0.6192853, -8.151204, -2.7936192, 0.68621826
792, 481569007, 0.49280804, 0.37794328, 0.45148274, 0.64067936, -9.353762, -2.1878843, -0.14342213
793, 481585674, 0.4956078, 0.3582185, 0.4397529, 0.65778214, -6.1020803, -5.2281585, -5.8052454
794, 481602341, 0.49451768, 0.34914356, 0.43377978, 0.6673781, -4.4121494, -4.1998215, -8.506216
795, 481619008, 0.4891036, 0.3471456, 0.43793085, 0.66969514, -5.2239985, -1.4884876, -7.4746103
796, 481635675, 0.4794525, 0.3483423, 0.45202434, 0.6666817, -7.3378854, -0.56849813, -7.160474
797, 481652342, 0.46432155, 0.34994188, 0.47325614, 0.66180235, -8.97172, -0.92014104, -5.1529117
798, 481669009, 0.44581938, 0.3518102, 0.49728826, 0.6558861, -8.330688, -2.8488505, -2.4807434
799, 481685676, 0.43735576, 0.35523993, 0.5095063, 0.6503347, 9.34804, -4.525896, 22.754768
800, 481702343, 0.41833213, 0.34370553, 0.5267262, 0.6553104, -6.896884, 0.0067576906, 2.044876
801, 481719010, 0.3997945, 0.3395683, 0.54687464, 0.65252835, -3.4691072, -8.54841, -9.404354
802, 481735677, 0.3897443, 0.34740162, 0.5603431, 0.64298874, -2.373249, -7.5234666, 0.9605837
803, 481752344, 0.37578684, 0.35672906, 0.5737624, 0.63429713, -12.700895, 4.2053, 0.32051754
804, 481769011, 0.35630104, 0.3542438, 0.591751, 0.6303958, -5.978117, -1.4119192, 2.1642666
805, 481785678, 0.34385642, 0.35642922, 0.60417753, 0.62425786, -1.3844287, -6.512651, -0.39671707
806, 481802345, 0.3410323, 0.36907074, 0.60924494, 0.6134426, -1.5605648, -4.0114436, 0.23441696
807, 481819012, 0.3401765, 0.38171554, 0.6123865, 0.6029621, -3.6651733, 0.51754606, 0.9547186
808, 481835679, 0.3362072, 0.38715872, 0.61764157, 0.5963213, -3.4346368, 2.8198414, 1.6213846
809, 481852346, 0.32800514, 0.386865, 0.6251539, 0.5932436, -0.640875, 0.67706376, 0.6545057
810, 481869013, 0.32064867, 0.38648242, 0.632004, 0.5902495, 1.2519892, -2.357341, 1.3142366
811, 481885680, 0.31676596, 0.3892476, 0.6367455, 0.58541286, -0.1171266, -2.1587458, -0.16217041
812, 481902347, 0.3161576, 0.39523897, 0.6394122, 0.5787832, -0.86364335, -1.6605729, 0.3200388
813, 481919014, 0.3175528, 0.4027593, 0.64060575, 0.57146907, -0.7778479, -0.7339662, 0.53886795
814, 481935681, 0.31803438, 0.40853405, 0.6422962, 0.5651702, -0.9076151, 0.09951478, 0.36345482
815, 481952348, 0.3182499, 0.41315883, 0.6443448, 0.5593244, -0.0072221505, -0.30731446, 0.33484077
816, 481969015, 0.31949368, 0.41879475, 0.64561427, 0.5529238, 0.037861977, -0.24585833, -0.0132751465
817, 481985682, 0.32125983, 0.4245999, 0.64639825, 0.54651976, -0.17916138, 1.0748657, 0.489913
818, 482002349, 0.32336754, 0.43076771, 0.64701194, 0.5396811, 0.4403449, 0.6222623, 0.03710556
819, 482019016, 0.32579413, 0.43803316, 0.64732236, 0.5319458, 0.7143887, 0.84582454, -0.10838699
820, 482035683, 0.32758272, 0.44528136, 0.64818424, 0.5237163, 0.9441092, 0.79869986, -1.0883207
821, 482052350, 0.3277745, 0.45142916, 0.65029186, 0.51565844, 1.200794, 1.3295385, -1.0340977
822, 482069017, 0.32546005, 0.4558292, 0.6541562, 0.5083135, 1.0713714, 1.0287348, -0.55541706
823, 482085684, 0.3215276, 0.45932305, 0.6594228, 0.5008109, 2.1297379, 0.5251774, -0.03593731
824, 482102351, 0.31688437, 0.46327433, 0.6653918, 0.49216107, 2.5856352, 0.6374281, -0.18840313
825, 482119018, 0.3113595, 0.46754766, 0.672137, 0.4823835, 2.5588617, 0.5598139, 0.48900604
826, 482135685, 0.305426, 0.47225147, 0.67969805, 0.4708624, 2.8998492, 0.16560075, 0.51471424
827, 482152352, 0.29763553, 0.47643092, 0.6886082, 0.45853347, 2.7857475, 0.8858699, 0.67873573
828, 482169019, 0.28828484, 0.47995418, 0.6987278, 0.44533452, 3.7556248, 0.5736194, 1.5859184
829, 482185686, 0.27799895, 0.48425066, 0.70905507, 0.43065795, 3.422496, 0.100096256, 1.4603271
830, 482202353, 0.26794392, 0.49029073, 0.718894, 0.41354552, 4.812295, 0.36397544, 1.8222523
831, 482219020, 0.257881, 0.4982545, 0.72814345, 0.39376926, 6.868724, 0.85191447, 1.1120596
832, 482235687, 0.24932744, 0.50823957, 0.7362787, 0.37071505, 11.46261, 1.883836, 0.7413082
833, 482252354, 0.24318816, 0.5207954, 0.7426436, 0.3436854, 12.276017, 3.0834408, 2.0933552
834, 482269021, 0.24120198, 0.53538084, 0.7468184, 0.31218386, 17.746164, -0.38488483, 3.1747265
835, 482285688, 0.25145674, 0.5543187, 0.74499243, 0.2729365, 20.109081, 0.5360171, 0.21131325
836, 482302355, 0.2706952, 0.57239014, 0.73938376, 0.22893879, 11.049035, 6.6431746, -0.94851303
837, 482319022, 0.28384563, 0.5856733, 0.73573536, 0.18740256, 4.822203, 17.042038, 0.22066307
838, 482335689, 0.27068678, 0.58583736, 0.7441422, 0.172578, 5.629414, 17.192038, 3.355672
839, 482352356, 0.24560343, 0.58077484, 0.75596255, 0.17580536, 2.0591733, 12.1250105, 0.38746548
840, 482369023, 0.2170038, 0.5761215, 0.76618934, 0.1842683, -2.4878352, 2.454244, 5.4883842
841, 482385690, 0.20843357, 0.5738404, 0.7697211, 0.18654743, 5.8004684, -5.761709, 0.049634933
842, 482402357, 0.21292506, 0.5722134, 0.7688961, 0.1898441, 2.9235897, -0.34978482, -3.003819
843, 482419024, 0.22031029, 0.569762, 0.7659551, 0.20038642, 0.72488445, 2.8814023, -3.7574673
844, 482435691, 0.22808075, 0.5655966, 0.7612474, 0.22043031, -0.4330327, 2.845211, -3.2642794
845, 482452358, 0.23510715, 0.5592196, 0.7551382, 0.24853909, -1.4108772, 1.1459905, -2.7930727
846, 482469025, 0.24592276, 0.5512255, 0.74631757, 0.28051785, 0.30449897, -1.0361549, -2.1914854
847, 482485692, 0.2644575, 0.5426035, 0.7331247, 0.31333584, 0.6608856, -3.2342794, -2.350862
848, 482502359, 0.2878749, 0.5340451, 0.7152699, 0.3468721, -1.1465783, -2.5155256, -0.9774618
849, 482519026, 0.31323397, 0.52383125, 0.694144, 0.38165036, -2.161844, -2.9354, 0.3417225
850, 482535693, 0.34148476, 0.51365536, 0.66901517, 0.4146957, -2.7240229, -3.3381932, 0.092906
851, 482552360, 0.37199372, 0.5045144, 0.6397119, 0.4448169, -3.3925686, -2.4885843, 0.9255724
852, 482569027, 0.40135983, 0.4951705, 0.60753256, 0.4739495, -4.728744, -1.2339951, 2.115366
853, 482585694, 0.42630103, 0.483284, 0.57483524, 0.5042578, -5.4079566, -0.36908862, 2.5530996
854, 482602361, 0.4461582, 0.4678408, 0.5431272, 0.53580624, -6.2075815, -0.8158414, 2.7137175
855, 482619028, 0.46123427, 0.44911087, 0.51352865, 0.5673256, -6.2969995, -1.5971043, 1.8910122
856, 482635695, 0.47431833, 0.4297189, 0.48677757, 0.5944904, -6.794986, -3.2688284, 0.21959591
857, 482652362, 0.48643842, 0.40915492, 0.46377054, 0.6171664, -8.129786, -2.8165412, 1.5464163
858, 482669029, 0.49477878, 0.38580045, 0.44678447, 0.63776416, -8.487658, -3.2841265, -0.5568342
859, 482685696, 0.49964333, 0.36809778, 0.4337738, 0.6532295, -5.5443454, -5.563781, -5.525366
860, 482702363, 0.4998123, 0.36115453, 0.42641386, 0.66176575, -4.477842, -2.0638356, -7.635684
861, 482719030, 0.49482566, 0.3594809, 0.43048003, 0.6637888, -5.419805, 0.47248235, -8.116244
862, 482735697, 0.48524177, 0.36181632, 0.44399425, 0.6606861, -7.6905704, -0.13281526, -7.3196273
863, 482752364, 0.4698468, 0.36528075, 0.46458247, 0.6557323, -9.397797, 0.3050968, -4.6965523
864, 482769031, 0.4499598, 0.36721116, 0.4896516, 0.6503391, -9.160829, -1.9076755, -3.016717
865, 482785698, 0.43901995, 0.36982343, 0.50528955, 0.64434636, 9.975182, -6.2227416, 20.000658
866, 482802365, 0.42012846, 0.35710675, 0.52280253, 0.65011704, -6.9359045, 1.2903717, 7.1330814
867, 482819032, 0.3990745, 0.34913528, 0.5454017, 0.6491447, -3.045003, -10.1071, -11.670517
868, 482835699, 0.39004192, 0.3558828, 0.55945754, 0.6389284, -0.6996662, -12.159568, 1.3035259
869, 482852366, 0.3805388, 0.36865312, 0.5694808, 0.628478, -12.055117, 3.5451105, -0.79243565
870, 482869033, 0.363155, 0.37005386, 0.5853237, 0.6233637, -8.29743, 1.3308126, 0.5548134
871, 482885700, 0.3515253, 0.37295935, 0.5972682, 0.6169358, -1.4705132, -7.651461, 2.3576317
872, 482902367, 0.35004514, 0.38698015, 0.60134286, 0.60506946, -0.81393427, -5.6476736, -0.47275066
873, 482919034, 0.3512291, 0.4025371, 0.6030599, 0.5923921, -3.3166778, -0.09496753, 0.7629461
874, 482935701, 0.3492874, 0.41073892, 0.6072553, 0.5835583, -3.3192773, 2.9613822, 2.2359343
875, 482952368, 0.34274778, 0.4122342, 0.6139726, 0.57933754, -1.2081705, 1.0639226, 1.3210592
876, 482969035, 0.33738345, 0.41352838, 0.6198134, 0.5753308, 0.66374654, -2.1530142, 1.3432331
877, 482985702, 0.336847, 0.41932505, 0.6225182, 0.5684884, -0.6501035, -1.2934833, -0.064471245
878, 483002369, 0.3388163, 0.42679483, 0.6233454, 0.5608011, -1.6330551, 0.9559689, 0.75467396
879, 483019036, 0.3398935, 0.43216765, 0.62441033, 0.5548178, -1.9120313, 1.8820274, 0.57544327
880, 483035703, 0.33946872, 0.43449256, 0.62663585, 0.55073786, -0.48966715, 0.96937054, 0.37061405
881, 483052370, 0.33924875, 0.4367267, 0.62875664, 0.5466743, 0.6439837, -0.64747024, -0.07447815
882, 483069037, 0.3402416, 0.44089118, 0.6299649, 0.5412969, 0.5364005, -0.114099786, -0.2749052
883, 483085704, 0.34065357, 0.44515553, 0.6314702, 0.5357654, 0.5896275, 1.6180747, 0.056214333
884, 483102371, 0.33969593, 0.44845286, 0.6341978, 0.5303749, 1.5512501, 1.2745425, -0.62274075
885, 483119038, 0.3374714, 0.45178765, 0.6377956, 0.5246193, 1.9696143, 1.6191083, -1.3170738
886, 483135705, 0.33347118, 0.45491707, 0.64271134, 0.51843727, 2.3253202, 1.7527667, -1.6309881
887, 483152372, 0.32773188, 0.45754743, 0.6490484, 0.51184535, 2.1943827, 1.0521672, -1.2699537
888, 483169039, 0.32057673, 0.45981595, 0.65648544, 0.50481105, 1.5390431, 0.57917994, -0.08785248
889, 483185706, 0.31328052, 0.46239915, 0.66441935, 0.49658522, 1.9540691, -1.0222244, 1.1214876
890, 483202373, 0.3068631, 0.466691, 0.67188704, 0.48642585, 2.1096087, -1.2790936, 1.137229
891, 483219040, 0.30057013, 0.4717463, 0.6796477, 0.47455227, 2.9321296, -0.7880101, 1.4869823
892, 483235707, 0.29332176, 0.47620305, 0.68835413, 0.46191886, 2.5019763, 0.108131096, 1.2104969
893, 483252374, 0.28477335, 0.4797101, 0.6982032, 0.4486672, 3.032021, 0.2872604, 1.7113066
894, 483269041, 0.27571535, 0.48369014, 0.70826036, 0.43405017, 3.4248505, 0.46675628, 1.7222462
895, 483285708, 0.26656464, 0.48863167, 0.7180522, 0.41784096, 4.5846567, 0.84100395, 1.9011879
896, 483302375, 0.2577772, 0.49535123, 0.7273505, 0.3989324, 6.6848845, 0.62487626, 1.2966137
897, 483319042, 0.25052336, 0.5046104, 0.7353515, 0.3766593, 10.020116, 0.87595487, 0.5048628
898, 483335709, 0.24713045, 0.5168851, 0.74122304, 0.34978896, 12.852904, 2.905689, 0.8885946
899, 483352376, 0.24704379, 0.53143585, 0.7451527, 0.31827706, 15.777733, 0.5074093, 2.2828884
900, 483369043, 0.25664502, 0.54985297, 0.7437335, 0.28046927, 20.810932, 2.9055576, -0.15632153
901, 483385710, 0.27130383, 0.56808406, 0.7392677, 0.23909324, 11.294027, 6.7745576, -1.5521412
902, 483402377, 0.2813606, 0.58240694, 0.7365775, 0.1977358, 5.3162975, 15.376715, -0.709115
903, 483419044, 0.27038535, 0.5839013, 0.74425185, 0.17901932, 6.6504574, 16.484888, 3.7201357
904, 483435711, 0.24878074, 0.579149, 0.75547814, 0.17875886, 3.7237115, 11.707211, -0.15841961
905, 483452378, 0.22191072, 0.57430583, 0.76585037, 0.18549678, -2.6165128, 5.022928, 5.2476406
906, 483469045, 0.21057113, 0.5713452, 0.77060443, 0.18815069, 5.932412, -4.153683, -0.5605221
907, 483485712, 0.20953919, 0.5682213, 0.7719772, 0.19307211, 3.60366, 0.17490448, -2.4979239
908, 483502379, 0.21429864, 0.56336874, 0.7714208, 0.20398366, 1.5116402, 1.7719412, -2.8571148
909, 483519046, 0.22286862, 0.55715424, 0.7686178, 0.22168252, 0.31383544, 1.9502741, -2.1324706
910, 483535713, 0.2318249, 0.54949695, 0.7638083, 0.24680911, -1.1018065, 0.9950497, -2.0775123
